Product_Record_ID,Product_ID,Category,Store_ID,Region,YearMonth,Source,Avg_Price,Avg_Competitor_Pricing,Avg_Discount,Total_Units_Sold,Total_Units_Ordered,Avg_Inventory_Level,Records,Supplier_ID
32963,P0017,Electronics,S002,South,2023-12,retail_store_inventory,33.61,30.72,2.5,444,501,246.5,4,SUP-CAT2-0374
32964,P0017,Electronics,S002,West,2022-02,retail_store_inventory,97.11,96.55,10.0,22,68,86.0,1,SUP-CAT2-0867
32965,P0017,Electronics,S002,West,2022-03,retail_store_inventory,77.05,72.58,0.0,206,69,450.0,1,SUP-CAT2-0564
32966,P0017,Electronics,S002,West,2022-04,retail_store_inventory,24.08,26.97,8.33,422,359,343.0,3,SUP-CAT2-0621
32967,P0017,Electronics,S002,West,2022-05,retail_store_inventory,17.34,15.53,5.0,23,68,63.0,1,SUP-CAT2-0148
32968,P0017,Electronics,S002,West,2022-07,retail_store_inventory,12.36,9.6,5.0,415,158,489.0,1,SUP-CAT2-0610
32969,P0017,Electronics,S002,West,2022-08,retail_store_inventory,70.08,65.62,15.0,111,40,123.0,1,SUP-CAT2-0361
32970,P0017,Electronics,S002,West,2022-09,retail_store_inventory,87.93,84.94,20.0,6,195,260.0,1,SUP-CAT2-0047
32971,P0017,Electronics,S002,West,2022-10,retail_store_inventory,31.16,32.12,10.0,407,225,427.5,2,SUP-CAT2-0573
32972,P0017,Electronics,S002,West,2022-11,retail_store_inventory,88.89,88.71,15.0,364,303,218.0,3,SUP-CAT2-0973
32973,P0017,Electronics,S002,West,2023-01,retail_store_inventory,36.92,40.34,5.0,4,77,280.0,1,SUP-CAT2-0297
32974,P0017,Electronics,S002,West,2023-02,retail_store_inventory,48.74,45.76,15.0,177,144,251.0,1,SUP-CAT2-0999
32975,P0017,Electronics,S002,West,2023-03,retail_store_inventory,69.24,69.03,20.0,300,85,405.0,1,SUP-CAT2-0787
32976,P0017,Electronics,S002,West,2023-04,retail_store_inventory,62.24,57.48,15.0,187,72,481.0,1,SUP-CAT2-0130
32977,P0017,Electronics,S002,West,2023-05,retail_store_inventory,77.13,76.3,17.5,600,187,442.5,2,SUP-CAT2-0268
32978,P0017,Electronics,S002,West,2023-08,retail_store_inventory,87.11,85.7,5.0,24,141,217.0,1,SUP-CAT2-0818
32979,P0017,Electronics,S002,West,2023-09,retail_store_inventory,53.45,51.69,10.0,312,41,464.0,1,SUP-CAT2-0365
32980,P0017,Electronics,S002,West,2023-10,retail_store_inventory,39.15,36.86,16.67,177,188,118.33,3,SUP-CAT2-0351
32981,P0017,Electronics,S002,West,2023-11,retail_store_inventory,15.18,16.65,5.0,338,175,487.0,1,SUP-CAT2-0086
32982,P0017,Electronics,S002,West,2023-12,retail_store_inventory,45.89,46.36,7.5,194,370,222.5,2,SUP-CAT2-0030
32983,P0017,Electronics,S003,East,2022-03,retail_store_inventory,40.67,38.3,2.5,188,141,184.0,2,SUP-CAT2-0480
32984,P0017,Electronics,S003,East,2022-04,retail_store_inventory,14.88,19.35,20.0,90,89,294.0,1,SUP-CAT2-0522
32985,P0017,Electronics,S003,East,2022-05,retail_store_inventory,92.54,89.5,20.0,54,115,77.0,1,SUP-CAT2-0661
32986,P0017,Electronics,S003,East,2022-06,retail_store_inventory,72.01,74.06,12.5,85,269,108.0,2,SUP-CAT2-0843
32987,P0017,Electronics,S003,East,2022-07,retail_store_inventory,38.67,38.87,5.0,208,276,247.33,3,SUP-CAT2-0385
32988,P0017,Electronics,S003,East,2022-08,retail_store_inventory,13.38,10.61,5.0,233,104,361.0,1,SUP-CAT2-0583
32989,P0017,Electronics,S003,East,2022-09,retail_store_inventory,81.31,81.75,0.0,54,66,122.0,1,SUP-CAT2-0073
32990,P0017,Electronics,S003,East,2022-10,retail_store_inventory,56.69,55.05,13.33,503,338,362.67,3,SUP-CAT2-0057
32991,P0017,Electronics,S003,East,2022-11,retail_store_inventory,29.38,28.2,2.5,170,281,277.5,2,SUP-CAT2-0246
32992,P0017,Electronics,S003,East,2022-12,retail_store_inventory,17.83,19.16,15.0,119,287,199.0,2,SUP-CAT2-0864
32993,P0017,Electronics,S003,East,2023-01,retail_store_inventory,63.49,64.64,11.67,695,448,396.33,3,SUP-CAT2-0656
32994,P0017,Electronics,S003,East,2023-02,retail_store_inventory,84.44,85.36,5.0,37,170,97.0,1,SUP-CAT2-0430
32995,P0017,Electronics,S003,East,2023-03,retail_store_inventory,53.11,51.22,10.0,236,106,156.5,2,SUP-CAT2-0818
32996,P0017,Electronics,S003,East,2023-04,retail_store_inventory,53.79,53.58,7.5,228,142,326.0,2,SUP-CAT2-0560
32997,P0017,Electronics,S003,East,2023-06,retail_store_inventory,64.98,68.23,5.0,67,169,115.0,1,SUP-CAT2-0355
32998,P0017,Electronics,S003,East,2023-07,retail_store_inventory,25.21,29.47,0.0,175,200,284.0,1,SUP-CAT2-0407
32999,P0017,Electronics,S003,East,2023-08,retail_store_inventory,52.06,49.1,10.0,306,387,399.5,2,SUP-CAT2-0780
33000,P0017,Electronics,S003,East,2023-09,retail_store_inventory,32.27,27.48,10.0,338,60,389.0,1,SUP-CAT2-0966
33001,P0017,Electronics,S003,East,2023-10,retail_store_inventory,34.73,36.9,0.0,103,81,379.0,1,SUP-CAT2-0145
33002,P0017,Electronics,S003,East,2023-11,retail_store_inventory,80.35,82.64,10.0,543,135,460.5,2,SUP-CAT2-0541
33003,P0017,Electronics,S003,East,2023-12,retail_store_inventory,93.6,89.85,0.0,123,110,126.0,1,SUP-CAT2-0863
33004,P0017,Electronics,S003,North,2022-01,retail_store_inventory,15.63,18.44,20.0,85,46,93.0,1,SUP-CAT2-0818
33005,P0017,Electronics,S003,North,2022-02,retail_store_inventory,89.17,84.66,0.0,35,133,247.0,1,SUP-CAT2-0417
33006,P0017,Electronics,S003,North,2022-03,retail_store_inventory,86.55,90.31,10.0,126,147,363.0,1,SUP-CAT2-0948
33007,P0017,Electronics,S003,North,2022-04,retail_store_inventory,44.43,45.55,16.25,661,537,282.0,4,SUP-CAT2-0336
33008,P0017,Electronics,S003,North,2022-05,retail_store_inventory,81.99,82.43,20.0,172,300,225.5,2,SUP-CAT2-0594
33009,P0017,Electronics,S003,North,2022-06,retail_store_inventory,53.68,52.31,15.0,86,238,100.5,2,SUP-CAT2-0171
33010,P0017,Electronics,S003,North,2022-07,retail_store_inventory,96.84,96.9,10.0,61,50,481.0,1,SUP-CAT2-0850
33011,P0017,Electronics,S003,North,2022-11,retail_store_inventory,50.17,50.0,0.0,63,69,135.0,1,SUP-CAT2-0456
33012,P0017,Electronics,S003,North,2022-12,retail_store_inventory,17.61,18.36,5.0,29,59,90.0,1,SUP-CAT2-0211
33013,P0017,Electronics,S003,North,2023-01,retail_store_inventory,59.08,63.18,3.33,133,313,137.0,3,SUP-CAT2-0843
33014,P0017,Electronics,S003,North,2023-02,retail_store_inventory,27.15,26.03,20.0,171,150,233.0,1,SUP-CAT2-0193
33015,P0017,Electronics,S003,North,2023-03,retail_store_inventory,26.46,28.42,17.5,236,128,322.0,2,SUP-CAT2-0312
33016,P0017,Electronics,S003,North,2023-04,retail_store_inventory,55.83,56.17,10.0,142,120,381.0,1,SUP-CAT2-0741
33017,P0017,Electronics,S003,North,2023-08,retail_store_inventory,19.49,17.68,15.0,158,315,277.5,2,SUP-CAT2-0674
33018,P0017,Electronics,S003,North,2023-09,retail_store_inventory,42.04,47.01,0.0,58,117,339.0,1,SUP-CAT2-0677
33019,P0017,Electronics,S003,North,2023-10,retail_store_inventory,55.49,54.99,15.0,398,75,424.0,1,SUP-CAT2-0276
33020,P0017,Electronics,S003,North,2023-11,retail_store_inventory,62.92,61.4,6.67,1394,792,319.0,6,SUP-CAT2-0955
33021,P0017,Electronics,S003,North,2023-12,retail_store_inventory,41.34,44.38,15.0,113,86,177.0,1,SUP-CAT2-0691
33022,P0017,Electronics,S003,South,2022-01,retail_store_inventory,45.92,44.76,7.5,210,74,236.0,2,SUP-CAT2-0359
33023,P0017,Electronics,S003,South,2022-02,retail_store_inventory,41.12,38.48,0.0,219,169,236.0,1,SUP-CAT2-0773
33024,P0017,Electronics,S003,South,2022-03,retail_store_inventory,68.16,70.13,8.75,393,465,211.25,4,SUP-CAT2-0181
33025,P0017,Electronics,S003,South,2022-04,retail_store_inventory,93.52,92.68,12.5,406,200,404.5,2,SUP-CAT2-0227
33026,P0017,Electronics,S003,South,2022-05,retail_store_inventory,47.75,48.39,6.67,394,186,325.67,3,SUP-CAT2-0419
33027,P0017,Electronics,S003,South,2022-08,retail_store_inventory,45.12,44.12,8.75,369,545,271.75,4,SUP-CAT2-0019
33028,P0017,Electronics,S003,South,2022-10,retail_store_inventory,85.93,83.4,10.0,847,141,446.33,3,SUP-CAT2-0892
33029,P0017,Electronics,S003,South,2022-11,retail_store_inventory,51.28,50.48,15.0,251,187,338.0,1,SUP-CAT2-0994
33030,P0017,Electronics,S003,South,2022-12,retail_store_inventory,70.07,69.83,6.67,770,171,352.0,3,SUP-CAT2-0548
33031,P0017,Electronics,S003,South,2023-02,retail_store_inventory,20.95,20.41,20.0,150,95,339.0,1,SUP-CAT2-0304
33032,P0017,Electronics,S003,South,2023-03,retail_store_inventory,58.28,58.15,11.25,814,546,257.75,4,SUP-CAT2-0314
33033,P0017,Electronics,S003,South,2023-04,retail_store_inventory,24.81,21.98,15.0,30,150,119.0,1,SUP-CAT2-0630
33034,P0017,Electronics,S003,South,2023-05,retail_store_inventory,53.44,48.8,15.0,105,171,434.0,1,SUP-CAT2-0501
33035,P0017,Electronics,S003,South,2023-06,retail_store_inventory,85.25,84.15,10.0,85,31,392.0,1,SUP-CAT2-0986
33036,P0017,Electronics,S003,South,2023-07,retail_store_inventory,36.68,33.2,8.33,611,156,291.0,3,SUP-CAT2-0732
33037,P0017,Electronics,S003,South,2023-08,retail_store_inventory,56.14,53.53,7.5,364,110,226.5,2,SUP-CAT2-0876
33038,P0017,Electronics,S003,South,2023-09,retail_store_inventory,59.6,62.24,7.5,132,321,196.0,2,SUP-CAT2-0106
33039,P0017,Electronics,S003,South,2023-11,retail_store_inventory,14.41,18.81,0.0,295,31,440.0,1,SUP-CAT2-0840
33040,P0017,Electronics,S003,South,2023-12,retail_store_inventory,47.64,46.71,8.33,279,360,266.67,3,SUP-CAT2-0702
33041,P0017,Electronics,S003,West,2022-01,retail_store_inventory,76.28,78.4,20.0,37,111,76.0,1,SUP-CAT2-0944
33042,P0017,Electronics,S003,West,2022-02,retail_store_inventory,78.18,81.76,10.0,95,167,165.0,2,SUP-CAT2-0437
33043,P0017,Electronics,S003,West,2022-04,retail_store_inventory,36.2,37.25,12.5,303,263,273.5,2,SUP-CAT2-0360
33044,P0017,Electronics,S003,West,2022-05,retail_store_inventory,92.22,88.36,0.0,141,38,174.0,1,SUP-CAT2-0878
33045,P0017,Electronics,S003,West,2022-06,retail_store_inventory,19.21,17.76,10.0,180,315,236.33,3,SUP-CAT2-0542
33046,P0017,Electronics,S003,West,2022-09,retail_store_inventory,85.5,82.54,17.5,393,259,233.0,2,SUP-CAT2-0805
33047,P0017,Electronics,S003,West,2022-10,retail_store_inventory,37.49,36.25,5.0,276,95,452.0,1,SUP-CAT2-0327
33048,P0017,Electronics,S003,West,2022-11,retail_store_inventory,62.67,67.57,15.0,9,104,54.0,1,SUP-CAT2-0768
33049,P0017,Electronics,S003,West,2022-12,retail_store_inventory,20.45,23.05,5.0,11,69,128.0,1,SUP-CAT2-0546
33050,P0017,Electronics,S003,West,2023-01,retail_store_inventory,60.54,60.9,5.0,122,158,317.0,2,SUP-CAT2-0048
33051,P0017,Electronics,S003,West,2023-02,retail_store_inventory,53.28,50.76,17.5,165,192,305.5,2,SUP-CAT2-0892
33052,P0017,Electronics,S003,West,2023-03,retail_store_inventory,31.68,31.81,10.0,258,326,381.5,2,SUP-CAT2-0536
33053,P0017,Electronics,S003,West,2023-04,retail_store_inventory,73.72,74.21,11.67,366,203,296.0,3,SUP-CAT2-0461
33054,P0017,Electronics,S003,West,2023-05,retail_store_inventory,46.2,45.54,12.5,121,310,317.5,2,SUP-CAT2-0055
33055,P0017,Electronics,S003,West,2023-08,retail_store_inventory,44.49,47.05,20.0,195,30,323.0,1,SUP-CAT2-0153
33056,P0017,Electronics,S003,West,2023-09,retail_store_inventory,74.13,74.94,15.0,312,249,256.0,2,SUP-CAT2-0355
33057,P0017,Electronics,S003,West,2023-11,retail_store_inventory,56.81,61.75,0.0,2,144,186.0,1,SUP-CAT2-0763
33058,P0017,Electronics,S003,West,2023-12,retail_store_inventory,39.21,39.61,8.33,428,241,191.0,3,SUP-CAT2-0172
33059,P0017,Electronics,S004,East,2022-02,retail_store_inventory,65.6,62.53,15.0,113,181,306.0,1,SUP-CAT2-0797
33060,P0017,Electronics,S004,East,2022-03,retail_store_inventory,77.53,78.7,7.5,49,215,96.5,2,SUP-CAT2-0491
33061,P0017,Electronics,S004,East,2022-04,retail_store_inventory,82.53,83.46,15.0,394,36,426.0,1,SUP-CAT2-0838
33062,P0017,Electronics,S004,East,2022-06,retail_store_inventory,30.48,33.42,10.0,139,63,325.0,1,SUP-CAT2-0215
33063,P0017,Electronics,S004,East,2022-07,retail_store_inventory,37.3,34.5,6.67,485,467,221.33,3,SUP-CAT2-0588
33064,P0017,Electronics,S004,East,2022-08,retail_store_inventory,89.81,91.31,12.5,467,256,350.0,2,SUP-CAT2-0317
33065,P0017,Electronics,S004,East,2022-09,retail_store_inventory,40.11,43.6,10.0,84,193,304.0,1,SUP-CAT2-0898
33066,P0017,Electronics,S004,East,2022-10,retail_store_inventory,46.64,51.52,0.0,52,133,121.0,1,SUP-CAT2-0752
33067,P0017,Electronics,S004,East,2022-11,retail_store_inventory,92.13,88.71,10.0,475,168,486.0,1,SUP-CAT2-0714
33068,P0017,Electronics,S004,East,2022-12,retail_store_inventory,19.08,18.25,10.0,518,265,382.5,2,SUP-CAT2-0775
33069,P0017,Electronics,S004,East,2023-01,retail_store_inventory,52.2,53.66,15.0,203,173,271.5,2,SUP-CAT2-0109
33070,P0017,Electronics,S004,East,2023-02,retail_store_inventory,73.86,75.37,0.0,46,123,273.0,1,SUP-CAT2-0755
33071,P0017,Electronics,S004,East,2023-03,retail_store_inventory,70.29,74.96,15.0,123,146,233.0,1,SUP-CAT2-0262
33072,P0017,Electronics,S004,East,2023-05,retail_store_inventory,67.8,67.7,0.0,201,183,260.0,1,SUP-CAT2-0732
33073,P0017,Electronics,S004,East,2023-06,retail_store_inventory,57.58,57.56,5.0,313,364,310.75,4,SUP-CAT2-0167
33074,P0017,Electronics,S004,East,2023-08,retail_store_inventory,28.89,26.6,12.5,285,452,189.5,4,SUP-CAT2-0356
33075,P0017,Electronics,S004,East,2023-10,retail_store_inventory,45.71,49.39,20.0,58,67,436.0,1,SUP-CAT2-0300
33076,P0017,Electronics,S004,East,2023-11,retail_store_inventory,10.28,7.89,10.0,281,120,292.0,1,SUP-CAT2-0039
33077,P0017,Electronics,S004,East,2023-12,retail_store_inventory,34.05,31.68,12.5,235,199,145.0,2,SUP-CAT2-0114
33078,P0017,Electronics,S004,North,2022-01,retail_store_inventory,46.06,45.58,15.0,52,176,423.0,1,SUP-CAT2-0062
33079,P0017,Electronics,S004,North,2022-02,retail_store_inventory,33.14,32.58,7.5,85,217,144.5,2,SUP-CAT2-0104
33080,P0017,Electronics,S004,North,2022-04,retail_store_inventory,33.68,32.49,7.5,213,124,172.0,2,SUP-CAT2-0580
33081,P0017,Electronics,S004,North,2022-05,retail_store_inventory,35.36,35.44,15.0,236,79,492.0,1,SUP-CAT2-0848
33082,P0017,Electronics,S004,North,2022-06,retail_store_inventory,80.36,81.96,10.0,99,280,262.0,2,SUP-CAT2-0965
33083,P0017,Electronics,S004,North,2022-07,retail_store_inventory,37.82,38.47,5.0,39,109,69.0,1,SUP-CAT2-0810
33084,P0017,Electronics,S004,North,2022-08,retail_store_inventory,28.02,29.3,0.0,27,47,127.0,1,SUP-CAT2-0512
33085,P0017,Electronics,S004,North,2022-09,retail_store_inventory,70.32,70.31,10.0,292,143,188.5,2,SUP-CAT2-0806
33086,P0017,Electronics,S004,North,2022-10,retail_store_inventory,45.96,48.72,7.5,401,379,291.0,2,SUP-CAT2-0465
33087,P0017,Electronics,S004,North,2022-11,retail_store_inventory,91.14,90.7,10.0,31,163,111.0,1,SUP-CAT2-0855
33088,P0017,Electronics,S004,North,2022-12,retail_store_inventory,31.57,31.59,11.67,118,206,216.0,3,SUP-CAT2-0861
33089,P0017,Electronics,S004,North,2023-01,retail_store_inventory,84.94,82.75,10.0,13,122,253.0,1,SUP-CAT2-0349
33090,P0017,Electronics,S004,North,2023-02,retail_store_inventory,79.43,80.65,0.0,252,82,291.0,1,SUP-CAT2-0374
33091,P0017,Electronics,S004,North,2023-03,retail_store_inventory,45.26,43.75,15.0,250,87,238.5,2,SUP-CAT2-0416
33092,P0017,Electronics,S004,North,2023-04,retail_store_inventory,91.75,94.45,20.0,384,123,398.0,1,SUP-CAT2-0224
33093,P0017,Electronics,S004,North,2023-05,retail_store_inventory,31.46,28.74,7.5,83,64,266.0,2,SUP-CAT2-0124
33094,P0017,Electronics,S004,North,2023-06,retail_store_inventory,59.98,57.36,10.0,38,92,259.5,2,SUP-CAT2-0951
33095,P0017,Electronics,S004,North,2023-07,retail_store_inventory,52.49,53.54,0.0,85,147,150.0,1,SUP-CAT2-0983
33096,P0017,Electronics,S004,North,2023-08,retail_store_inventory,30.09,33.27,0.0,293,192,298.0,1,SUP-CAT2-0003
33097,P0017,Electronics,S004,North,2023-10,retail_store_inventory,64.99,66.43,6.67,336,334,211.33,3,SUP-CAT2-0997
33098,P0017,Electronics,S004,North,2023-11,retail_store_inventory,64.22,60.26,10.0,764,341,295.5,4,SUP-CAT2-0533
33099,P0017,Electronics,S004,North,2023-12,retail_store_inventory,58.43,57.12,20.0,30,30,65.0,1,SUP-CAT2-0085
33100,P0017,Electronics,S004,North,2024-01,retail_store_inventory,20.61,22.2,10.0,19,99,100.0,1,SUP-CAT2-0177
33101,P0017,Electronics,S004,South,2022-01,retail_store_inventory,59.93,59.06,8.75,879,408,340.75,4,SUP-CAT2-0058
33102,P0017,Electronics,S004,South,2022-02,retail_store_inventory,81.11,78.78,5.0,340,83,343.0,1,SUP-CAT2-0249
33103,P0017,Electronics,S004,South,2022-03,retail_store_inventory,55.86,54.12,7.5,199,160,109.0,2,SUP-CAT2-0770
33104,P0017,Electronics,S004,South,2022-04,retail_store_inventory,62.16,66.55,0.0,65,53,162.0,1,SUP-CAT2-0941
33105,P0017,Electronics,S004,South,2022-05,retail_store_inventory,66.17,66.0,12.5,281,358,251.0,2,SUP-CAT2-0189
33106,P0017,Electronics,S004,South,2022-08,retail_store_inventory,59.0,61.57,15.0,339,41,476.0,1,SUP-CAT2-0673
33107,P0017,Electronics,S004,South,2022-09,retail_store_inventory,35.44,38.88,5.0,62,230,254.5,2,SUP-CAT2-0872
33108,P0017,Electronics,S004,South,2022-10,retail_store_inventory,36.9,41.28,5.0,250,139,291.0,1,SUP-CAT2-0549
33109,P0017,Electronics,S004,South,2022-11,retail_store_inventory,33.5,35.22,5.0,68,192,312.5,2,SUP-CAT2-0242
33110,P0017,Electronics,S004,South,2023-01,retail_store_inventory,31.13,32.77,10.0,206,157,364.0,1,SUP-CAT2-0107
33111,P0017,Electronics,S004,South,2023-02,retail_store_inventory,41.4,42.34,12.5,114,105,277.5,2,SUP-CAT2-0239
33112,P0017,Electronics,S004,South,2023-03,retail_store_inventory,67.77,66.2,15.0,73,36,156.0,1,SUP-CAT2-0927
33113,P0017,Electronics,S004,South,2023-05,retail_store_inventory,53.95,56.1,15.0,674,667,300.25,4,SUP-CAT2-0988
33114,P0017,Electronics,S004,South,2023-06,retail_store_inventory,67.97,70.36,5.0,693,333,384.75,4,SUP-CAT2-0436
33115,P0017,Electronics,S004,South,2023-07,retail_store_inventory,90.33,85.62,20.0,270,131,344.0,1,SUP-CAT2-0911
33116,P0017,Electronics,S004,South,2023-09,retail_store_inventory,48.5,47.88,13.33,500,328,381.33,3,SUP-CAT2-0101
33117,P0017,Electronics,S004,South,2023-12,retail_store_inventory,24.41,25.68,15.0,18,150,120.0,1,SUP-CAT2-0431
33118,P0017,Electronics,S004,West,2022-01,retail_store_inventory,85.74,82.82,15.0,129,162,275.0,1,SUP-CAT2-0548
33119,P0017,Electronics,S004,West,2022-02,retail_store_inventory,55.47,54.36,13.75,643,400,300.75,4,SUP-CAT2-0960
33120,P0017,Electronics,S004,West,2022-03,retail_store_inventory,77.65,75.69,5.0,79,150,148.0,1,SUP-CAT2-0085
33121,P0017,Electronics,S004,West,2022-04,retail_store_inventory,20.92,19.18,20.0,316,38,416.0,1,SUP-CAT2-0177
33122,P0017,Electronics,S004,West,2022-05,retail_store_inventory,60.38,61.95,0.0,253,162,442.0,1,SUP-CAT2-0853
33123,P0017,Electronics,S004,West,2022-06,retail_store_inventory,44.32,43.91,5.0,149,156,225.33,3,SUP-CAT2-0105
33124,P0017,Electronics,S004,West,2022-09,retail_store_inventory,78.27,78.84,7.5,538,182,415.0,2,SUP-CAT2-0407
33125,P0017,Electronics,S004,West,2022-10,retail_store_inventory,55.11,52.82,15.0,26,21,498.0,1,SUP-CAT2-0313
33126,P0017,Electronics,S004,West,2022-11,retail_store_inventory,75.13,80.0,15.0,148,127,382.0,1,SUP-CAT2-0292
33127,P0017,Electronics,S004,West,2022-12,retail_store_inventory,48.86,46.36,5.0,710,263,368.5,2,SUP-CAT2-0056
33128,P0017,Electronics,S004,West,2023-01,retail_store_inventory,95.52,99.76,10.0,128,237,325.5,2,SUP-CAT2-0253
33129,P0017,Electronics,S004,West,2023-04,retail_store_inventory,69.37,71.83,10.0,40,107,479.0,1,SUP-CAT2-0790
33130,P0017,Electronics,S004,West,2023-05,retail_store_inventory,43.77,44.6,10.0,742,798,273.5,6,SUP-CAT2-0209
33131,P0017,Electronics,S004,West,2023-06,retail_store_inventory,53.48,55.74,15.0,119,205,230.0,2,SUP-CAT2-0948
33132,P0017,Electronics,S004,West,2023-07,retail_store_inventory,50.54,51.44,12.5,143,298,311.0,2,SUP-CAT2-0194
33133,P0017,Electronics,S004,West,2023-09,retail_store_inventory,65.97,67.24,15.0,180,298,362.0,2,SUP-CAT2-0540
33134,P0017,Electronics,S004,West,2023-10,retail_store_inventory,38.5,36.53,16.25,759,299,331.25,4,SUP-CAT2-0603
33135,P0017,Electronics,S004,West,2023-11,retail_store_inventory,85.11,81.61,0.0,33,38,89.0,1,SUP-CAT2-0129
33136,P0017,Electronics,S004,West,2023-12,retail_store_inventory,59.58,57.18,7.5,512,202,342.0,2,SUP-CAT2-0169
33137,P0017,Electronics,S005,East,2022-01,retail_store_inventory,98.31,102.42,15.0,371,98,388.0,1,SUP-CAT2-0088
33138,P0017,Electronics,S005,East,2022-02,retail_store_inventory,53.66,52.76,11.25,240,536,146.0,4,SUP-CAT2-0547
33139,P0017,Electronics,S005,East,2022-03,retail_store_inventory,77.13,78.08,5.0,459,396,347.33,3,SUP-CAT2-0125
33140,P0017,Electronics,S005,East,2022-04,retail_store_inventory,73.44,69.26,15.0,331,270,230.0,2,SUP-CAT2-0877
33141,P0017,Electronics,S005,East,2022-05,retail_store_inventory,29.54,32.55,20.0,69,126,95.0,1,SUP-CAT2-0375
33142,P0017,Electronics,S005,East,2022-06,retail_store_inventory,70.52,69.47,12.5,437,210,273.0,2,SUP-CAT2-0739
33143,P0017,Electronics,S005,East,2022-07,retail_store_inventory,55.34,58.77,12.5,453,221,294.5,4,SUP-CAT2-0618
33144,P0017,Electronics,S005,East,2022-08,retail_store_inventory,47.98,45.65,7.5,307,432,175.5,4,SUP-CAT2-0540
33145,P0017,Electronics,S005,East,2022-09,retail_store_inventory,69.17,67.65,10.0,159,332,276.67,3,SUP-CAT2-0343
33146,P0017,Electronics,S005,East,2022-10,retail_store_inventory,75.32,74.31,5.0,80,285,322.5,2,SUP-CAT2-0430
33147,P0017,Electronics,S005,East,2022-11,retail_store_inventory,52.04,55.56,10.0,66,106,92.0,1,SUP-CAT2-0327
33148,P0017,Electronics,S005,East,2022-12,retail_store_inventory,97.51,93.55,15.0,392,116,464.0,1,SUP-CAT2-0347
33149,P0017,Electronics,S005,East,2023-01,retail_store_inventory,17.14,20.77,5.0,26,167,320.0,1,SUP-CAT2-0569
33150,P0017,Electronics,S005,East,2023-02,retail_store_inventory,58.28,59.65,10.0,506,437,228.67,3,SUP-CAT2-0253
33151,P0017,Electronics,S005,East,2023-03,retail_store_inventory,71.87,72.18,8.75,541,363,190.0,4,SUP-CAT2-0087
33152,P0017,Electronics,S005,East,2023-04,retail_store_inventory,41.54,41.96,2.5,130,193,157.0,2,SUP-CAT2-0419
33153,P0017,Electronics,S005,East,2023-05,retail_store_inventory,50.97,51.1,10.0,403,264,316.33,3,SUP-CAT2-0161
33154,P0017,Electronics,S005,East,2023-07,retail_store_inventory,29.28,28.98,11.67,305,258,248.0,3,SUP-CAT2-0988
33155,P0017,Electronics,S005,East,2023-08,retail_store_inventory,99.16,94.68,10.0,176,153,334.0,1,SUP-CAT2-0299
33156,P0017,Electronics,S005,East,2023-09,retail_store_inventory,74.46,75.13,10.0,350,204,280.0,3,SUP-CAT2-0550
33157,P0017,Electronics,S005,East,2023-10,retail_store_inventory,66.56,66.94,10.0,464,451,300.0,3,SUP-CAT2-0722
33158,P0017,Electronics,S005,East,2023-11,retail_store_inventory,37.75,35.76,2.5,264,246,171.5,2,SUP-CAT2-0292
33159,P0017,Electronics,S005,East,2023-12,retail_store_inventory,46.99,44.4,20.0,308,172,494.0,1,SUP-CAT2-0999
33160,P0017,Electronics,S005,North,2022-01,retail_store_inventory,42.46,44.24,10.0,410,249,345.67,3,SUP-CAT2-0272
33161,P0017,Electronics,S005,North,2022-02,retail_store_inventory,76.68,77.97,2.5,287,255,207.5,2,SUP-CAT2-0865
33162,P0017,Electronics,S005,North,2022-04,retail_store_inventory,71.26,71.06,10.0,436,246,449.0,2,SUP-CAT2-0445
33163,P0017,Electronics,S005,North,2022-05,retail_store_inventory,51.81,53.2,3.33,434,418,259.67,3,SUP-CAT2-0550
33164,P0017,Electronics,S005,North,2022-06,retail_store_inventory,70.53,72.84,10.0,93,24,387.0,1,SUP-CAT2-0453
33165,P0017,Electronics,S005,North,2022-07,retail_store_inventory,95.68,99.41,10.0,21,160,219.0,1,SUP-CAT2-0726
33166,P0017,Electronics,S005,North,2022-08,retail_store_inventory,13.81,18.23,0.0,85,185,315.0,1,SUP-CAT2-0347
33167,P0017,Electronics,S005,North,2022-10,retail_store_inventory,25.73,25.26,10.0,409,158,286.5,2,SUP-CAT2-0281
33168,P0017,Electronics,S005,North,2022-11,retail_store_inventory,69.62,74.05,20.0,290,21,294.0,1,SUP-CAT2-0550
33169,P0017,Electronics,S005,North,2022-12,retail_store_inventory,60.5,64.28,10.0,255,178,134.0,2,SUP-CAT2-0782
33170,P0017,Electronics,S005,North,2023-01,retail_store_inventory,44.78,45.16,6.25,713,554,354.5,4,SUP-CAT2-0742
33171,P0017,Electronics,S005,North,2023-02,retail_store_inventory,64.29,60.46,10.0,258,138,335.0,2,SUP-CAT2-0030
33172,P0017,Electronics,S005,North,2023-03,retail_store_inventory,61.36,62.34,20.0,395,184,369.5,2,SUP-CAT2-0701
33173,P0017,Electronics,S005,North,2023-04,retail_store_inventory,43.74,43.35,0.0,65,83,245.0,1,SUP-CAT2-0297
33174,P0017,Electronics,S005,North,2023-05,retail_store_inventory,18.11,21.12,20.0,118,119,188.0,1,SUP-CAT2-0727
33175,P0017,Electronics,S005,North,2023-06,retail_store_inventory,93.63,92.12,10.0,535,147,348.5,2,SUP-CAT2-0159
