Sale_ID,Date,Store_ID,Product_ID,Category,Region,Inventory_Level,Units_Sold,Units_Ordered,Price,Discount,Weather_Condition,Promotion,Competitor_Pricing,Seasonality,Epidemic,Source
141640,2023-12-10,S001,P0020,Groceries,East,201,149,180,64.44,20,Rainy,0,64.03,Autumn,,retail_store_inventory
141641,2023-12-10,S002,P0001,Groceries,South,655,158,577,85.06,25,Cloudy,1,80.48,Winter,0.0,demand_forecasting_dataset
141642,2023-12-10,S002,P0001,Groceries,West,260,98,65,66.78,5,Rainy,1,68.47,Winter,,retail_store_inventory
141643,2023-12-10,S002,P0002,Toys,South,250,99,169,33.21,5,Cloudy,0,29.59,Winter,0.0,demand_forecasting_dataset
141644,2023-12-10,S002,P0002,Clothing,North,188,97,26,30.57,5,Sunny,0,34.48,Winter,,retail_store_inventory
141645,2023-12-10,S002,P0003,Groceries,South,800,118,0,90.85,10,Cloudy,1,77.29,Winter,0.0,demand_forecasting_dataset
141646,2023-12-10,S002,P0003,Toys,West,131,125,69,56.03,20,Snowy,1,60.28,Autumn,,retail_store_inventory
141647,2023-12-10,S002,P0004,Groceries,South,505,105,494,52.61,0,Cloudy,0,45.29,Winter,0.0,demand_forecasting_dataset
141648,2023-12-10,S002,P0004,Groceries,West,152,15,75,19.0,20,Rainy,1,21.14,Winter,,retail_store_inventory
141649,2023-12-10,S002,P0005,Electronics,South,651,97,0,93.27,5,Cloudy,0,89.07,Winter,0.0,demand_forecasting_dataset
141650,2023-12-10,S002,P0005,Clothing,South,222,88,48,76.4,0,Sunny,1,76.07,Spring,,retail_store_inventory
141651,2023-12-10,S002,P0006,Clothing,South,55,55,100,69.96,5,Cloudy,0,64.91,Winter,0.0,demand_forecasting_dataset
141652,2023-12-10,S002,P0006,Electronics,West,383,30,21,32.48,20,Snowy,0,28.86,Autumn,,retail_store_inventory
141653,2023-12-10,S002,P0007,Toys,South,410,82,385,25.63,20,Cloudy,1,29.15,Winter,0.0,demand_forecasting_dataset
141654,2023-12-10,S002,P0007,Groceries,East,320,262,42,90.7,10,Snowy,0,94.28,Summer,,retail_store_inventory
141655,2023-12-10,S002,P0008,Groceries,South,64,64,110,26.48,5,Cloudy,0,22.75,Winter,0.0,demand_forecasting_dataset
141656,2023-12-10,S002,P0008,Electronics,East,56,49,176,66.34,5,Snowy,1,68.43,Winter,,retail_store_inventory
141657,2023-12-10,S002,P0009,Groceries,South,312,103,0,58.15,5,Cloudy,0,66.28,Winter,0.0,demand_forecasting_dataset
141658,2023-12-10,S002,P0009,Electronics,East,64,62,122,40.98,10,Sunny,0,37.4,Autumn,,retail_store_inventory
141659,2023-12-10,S002,P0010,Groceries,South,232,188,201,92.25,20,Cloudy,1,102.49,Winter,0.0,demand_forecasting_dataset
141660,2023-12-10,S002,P0010,Groceries,North,171,73,115,56.77,0,Cloudy,0,60.78,Spring,,retail_store_inventory
141661,2023-12-10,S002,P0011,Groceries,South,399,147,0,103.47,5,Cloudy,0,97.88,Winter,0.0,demand_forecasting_dataset
141662,2023-12-10,S002,P0011,Clothing,West,421,161,24,79.16,10,Rainy,0,83.63,Autumn,,retail_store_inventory
141663,2023-12-10,S002,P0012,Electronics,South,107,95,417,57.25,25,Cloudy,1,69.26,Winter,0.0,demand_forecasting_dataset
141664,2023-12-10,S002,P0012,Clothing,South,175,89,46,21.65,20,Sunny,0,22.91,Winter,,retail_store_inventory
141665,2023-12-10,S002,P0013,Groceries,South,608,79,0,20.03,0,Cloudy,0,23.3,Winter,0.0,demand_forecasting_dataset
141666,2023-12-10,S002,P0013,Electronics,East,496,156,112,86.64,10,Snowy,0,84.52,Spring,,retail_store_inventory
141667,2023-12-10,S002,P0014,Electronics,South,608,140,643,105.94,25,Cloudy,1,119.42,Winter,0.0,demand_forecasting_dataset
141668,2023-12-10,S002,P0014,Furniture,North,102,11,45,63.58,0,Cloudy,1,63.0,Summer,,retail_store_inventory
141669,2023-12-10,S002,P0015,Clothing,South,458,52,0,62.79,5,Cloudy,0,56.98,Winter,0.0,demand_forecasting_dataset
141670,2023-12-10,S002,P0015,Electronics,East,137,104,52,85.68,10,Rainy,1,88.65,Autumn,,retail_store_inventory
141671,2023-12-10,S002,P0016,Clothing,South,208,111,202,82.24,10,Cloudy,0,98.17,Winter,0.0,demand_forecasting_dataset
141672,2023-12-10,S002,P0016,Toys,South,400,88,162,43.4,20,Rainy,1,47.84,Summer,,retail_store_inventory
141673,2023-12-10,S002,P0017,Toys,South,468,95,0,22.22,0,Cloudy,0,24.56,Winter,0.0,demand_forecasting_dataset
141674,2023-12-10,S002,P0017,Clothing,North,271,180,200,99.65,5,Rainy,0,102.99,Winter,,retail_store_inventory
141675,2023-12-10,S002,P0018,Clothing,South,120,110,132,24.84,20,Cloudy,1,29.31,Winter,0.0,demand_forecasting_dataset
141676,2023-12-10,S002,P0018,Furniture,East,100,29,119,85.2,15,Cloudy,0,81.16,Spring,,retail_store_inventory
141677,2023-12-10,S002,P0019,Clothing,South,781,129,0,99.86,0,Cloudy,0,91.7,Winter,0.0,demand_forecasting_dataset
141678,2023-12-10,S002,P0019,Groceries,East,467,192,145,70.54,5,Sunny,0,74.21,Autumn,,retail_store_inventory
141679,2023-12-10,S002,P0020,Furniture,South,124,42,0,117.4,0,Cloudy,0,125.96,Winter,0.0,demand_forecasting_dataset
141680,2023-12-10,S002,P0020,Electronics,South,169,76,76,41.21,15,Snowy,1,43.93,Winter,,retail_store_inventory
141681,2023-12-10,S003,P0001,Toys,East,278,110,0,13.91,20,Snowy,1,15.59,Winter,0.0,demand_forecasting_dataset
141682,2023-12-10,S003,P0001,Furniture,North,247,236,74,28.68,15,Snowy,1,27.37,Winter,,retail_store_inventory
141683,2023-12-10,S003,P0002,Groceries,East,362,128,423,55.23,10,Snowy,0,60.97,Winter,0.0,demand_forecasting_dataset
141684,2023-12-10,S003,P0002,Groceries,South,319,71,128,83.24,0,Sunny,1,79.44,Winter,,retail_store_inventory
141685,2023-12-10,S003,P0003,Electronics,East,111,111,140,80.87,20,Snowy,1,94.38,Winter,0.0,demand_forecasting_dataset
141686,2023-12-10,S003,P0003,Furniture,South,318,7,114,57.28,20,Snowy,1,58.96,Summer,,retail_store_inventory
141687,2023-12-10,S003,P0004,Groceries,East,486,63,0,20.01,5,Snowy,0,22.02,Winter,0.0,demand_forecasting_dataset
141688,2023-12-10,S003,P0004,Toys,North,463,341,59,47.58,10,Sunny,0,48.01,Spring,,retail_store_inventory
141689,2023-12-10,S003,P0005,Toys,East,379,65,466,21.85,5,Snowy,0,23.69,Winter,0.0,demand_forecasting_dataset
141690,2023-12-10,S003,P0005,Clothing,East,126,37,58,21.34,20,Snowy,1,25.53,Summer,,retail_store_inventory
141691,2023-12-10,S003,P0006,Toys,East,221,113,0,43.31,0,Snowy,0,38.84,Winter,0.0,demand_forecasting_dataset
141692,2023-12-10,S003,P0006,Toys,East,89,30,43,82.99,5,Sunny,0,86.03,Spring,,retail_store_inventory
141693,2023-12-10,S003,P0007,Groceries,East,136,136,638,15.27,25,Snowy,1,16.53,Winter,0.0,demand_forecasting_dataset
141694,2023-12-10,S003,P0007,Electronics,West,281,172,159,31.12,15,Rainy,1,27.41,Summer,,retail_store_inventory
141695,2023-12-10,S003,P0008,Clothing,East,226,132,238,110.41,10,Snowy,0,116.74,Winter,0.0,demand_forecasting_dataset
141696,2023-12-10,S003,P0008,Clothing,West,133,22,118,48.75,15,Snowy,0,47.38,Winter,,retail_store_inventory
141697,2023-12-10,S003,P0009,Groceries,East,92,92,175,66.18,0,Snowy,0,73.28,Winter,0.0,demand_forecasting_dataset
141698,2023-12-10,S003,P0009,Furniture,North,199,69,184,64.64,15,Cloudy,0,67.81,Summer,,retail_store_inventory
141699,2023-12-10,S003,P0010,Groceries,East,152,152,128,34.04,25,Snowy,1,40.26,Winter,0.0,demand_forecasting_dataset
141700,2023-12-10,S003,P0010,Electronics,South,158,148,145,44.26,20,Rainy,1,49.17,Spring,,retail_store_inventory
141701,2023-12-10,S003,P0011,Electronics,East,265,69,0,112.06,5,Snowy,0,96.17,Winter,0.0,demand_forecasting_dataset
141702,2023-12-10,S003,P0011,Furniture,North,220,44,92,62.51,5,Sunny,0,59.48,Winter,,retail_store_inventory
141703,2023-12-10,S003,P0012,Furniture,East,134,53,0,87.94,15,Snowy,1,84.26,Winter,0.0,demand_forecasting_dataset
141704,2023-12-10,S003,P0012,Groceries,South,449,42,173,40.87,5,Rainy,0,40.24,Summer,,retail_store_inventory
141705,2023-12-10,S003,P0013,Groceries,East,215,115,0,85.08,0,Snowy,0,94.84,Winter,0.0,demand_forecasting_dataset
141706,2023-12-10,S003,P0013,Furniture,South,320,228,68,80.1,5,Sunny,0,78.27,Autumn,,retail_store_inventory
141707,2023-12-10,S003,P0014,Groceries,East,302,147,0,91.66,20,Snowy,1,84.98,Winter,0.0,demand_forecasting_dataset
141708,2023-12-10,S003,P0014,Clothing,North,179,179,133,51.27,10,Snowy,1,47.85,Autumn,,retail_store_inventory
141709,2023-12-10,S003,P0015,Groceries,East,767,96,0,101.4,0,Snowy,0,91.94,Winter,0.0,demand_forecasting_dataset
141710,2023-12-10,S003,P0015,Electronics,East,117,85,155,78.86,15,Sunny,0,83.6,Autumn,,retail_store_inventory
141711,2023-12-10,S003,P0016,Electronics,East,454,88,0,106.0,0,Snowy,0,96.01,Winter,0.0,demand_forecasting_dataset
141712,2023-12-10,S003,P0016,Furniture,West,235,183,24,58.39,15,Snowy,0,56.33,Autumn,,retail_store_inventory
141713,2023-12-10,S003,P0017,Furniture,East,859,85,0,121.19,0,Snowy,0,146.59,Winter,0.0,demand_forecasting_dataset
141714,2023-12-10,S003,P0017,Groceries,North,303,267,151,97.53,10,Snowy,1,98.53,Summer,,retail_store_inventory
141715,2023-12-10,S003,P0018,Furniture,East,359,118,482,133.08,15,Snowy,1,113.57,Winter,0.0,demand_forecasting_dataset
141716,2023-12-10,S003,P0018,Groceries,South,381,352,137,63.27,15,Rainy,1,65.12,Autumn,,retail_store_inventory
141717,2023-12-10,S003,P0019,Groceries,East,113,113,111,51.15,10,Snowy,0,58.2,Winter,0.0,demand_forecasting_dataset
141718,2023-12-10,S003,P0019,Furniture,North,116,38,197,40.11,15,Rainy,0,37.25,Autumn,,retail_store_inventory
141719,2023-12-10,S003,P0020,Clothing,East,816,54,0,65.45,5,Snowy,0,59.38,Winter,0.0,demand_forecasting_dataset
141720,2023-12-10,S003,P0020,Toys,North,425,140,63,69.4,15,Sunny,0,72.23,Winter,,retail_store_inventory
141721,2023-12-10,S004,P0001,Groceries,West,1082,81,0,8.21,20,Snowy,1,9.11,Winter,0.0,demand_forecasting_dataset
141722,2023-12-10,S004,P0001,Furniture,East,452,443,175,47.42,0,Sunny,1,47.28,Spring,,retail_store_inventory
141723,2023-12-10,S004,P0002,Groceries,West,164,152,234,23.48,0,Snowy,0,21.29,Winter,0.0,demand_forecasting_dataset
141724,2023-12-10,S004,P0002,Clothing,East,55,38,184,50.72,5,Snowy,1,46.21,Summer,,retail_store_inventory
141725,2023-12-10,S004,P0003,Furniture,West,528,43,0,112.02,10,Snowy,1,129.11,Winter,0.0,demand_forecasting_dataset
141726,2023-12-10,S004,P0003,Furniture,North,435,27,174,62.44,0,Sunny,1,65.78,Autumn,,retail_store_inventory
141727,2023-12-10,S004,P0004,Groceries,West,665,113,0,61.7,0,Snowy,0,55.72,Winter,0.0,demand_forecasting_dataset
141728,2023-12-10,S004,P0004,Clothing,West,217,5,108,33.97,15,Cloudy,1,31.6,Summer,,retail_store_inventory
141729,2023-12-10,S004,P0005,Clothing,West,84,70,106,75.1,0,Snowy,0,85.82,Winter,0.0,demand_forecasting_dataset
141730,2023-12-10,S004,P0005,Groceries,North,137,12,58,70.17,10,Rainy,1,69.52,Spring,,retail_store_inventory
141731,2023-12-10,S004,P0006,Groceries,West,162,106,319,40.08,10,Snowy,0,38.94,Winter,0.0,demand_forecasting_dataset
141732,2023-12-10,S004,P0006,Clothing,East,206,19,97,67.5,15,Snowy,0,64.92,Summer,,retail_store_inventory
141733,2023-12-10,S004,P0007,Groceries,West,719,138,0,30.87,10,Snowy,1,30.29,Winter,0.0,demand_forecasting_dataset
141734,2023-12-10,S004,P0007,Clothing,West,440,60,87,87.95,10,Cloudy,0,89.83,Spring,,retail_store_inventory
141735,2023-12-10,S004,P0008,Furniture,West,77,57,61,92.28,0,Snowy,0,99.77,Winter,0.0,demand_forecasting_dataset
141736,2023-12-10,S004,P0008,Furniture,South,53,31,68,31.2,10,Snowy,0,33.61,Summer,,retail_store_inventory
141737,2023-12-10,S004,P0009,Clothing,West,1137,90,0,118.29,10,Snowy,0,130.55,Winter,0.0,demand_forecasting_dataset
141738,2023-12-10,S004,P0009,Groceries,South,389,31,169,83.5,15,Cloudy,0,84.75,Winter,,retail_store_inventory
141739,2023-12-10,S004,P0010,Groceries,West,156,151,0,27.94,10,Snowy,1,24.29,Winter,0.0,demand_forecasting_dataset
141740,2023-12-10,S004,P0010,Electronics,East,98,77,184,83.12,0,Snowy,0,86.9,Spring,,retail_store_inventory
141741,2023-12-10,S004,P0011,Clothing,West,522,72,0,55.64,0,Snowy,0,63.44,Winter,0.0,demand_forecasting_dataset
141742,2023-12-10,S004,P0011,Toys,North,166,22,177,45.1,10,Sunny,0,43.37,Winter,,retail_store_inventory
141743,2023-12-10,S004,P0012,Electronics,West,92,65,92,94.62,20,Snowy,1,92.62,Winter,0.0,demand_forecasting_dataset
141744,2023-12-10,S004,P0012,Toys,North,359,268,131,86.61,5,Rainy,1,83.99,Summer,,retail_store_inventory
141745,2023-12-10,S004,P0013,Groceries,West,574,85,0,18.27,5,Snowy,0,21.28,Winter,0.0,demand_forecasting_dataset
141746,2023-12-10,S004,P0013,Furniture,West,241,1,171,64.14,15,Rainy,1,65.34,Autumn,,retail_store_inventory
141747,2023-12-10,S004,P0014,Furniture,West,53,53,0,121.79,25,Snowy,1,130.14,Winter,0.0,demand_forecasting_dataset
141748,2023-12-10,S004,P0014,Toys,South,352,192,175,46.71,10,Snowy,0,50.97,Spring,,retail_store_inventory
141749,2023-12-10,S004,P0015,Furniture,West,309,61,0,84.97,5,Snowy,0,92.81,Winter,0.0,demand_forecasting_dataset
141750,2023-12-10,S004,P0015,Furniture,South,431,188,27,34.78,0,Snowy,0,30.48,Winter,,retail_store_inventory
141751,2023-12-10,S004,P0016,Furniture,West,309,77,0,110.76,5,Snowy,0,127.66,Winter,0.0,demand_forecasting_dataset
141752,2023-12-10,S004,P0016,Electronics,North,245,14,199,26.89,10,Snowy,1,31.74,Summer,,retail_store_inventory
141753,2023-12-10,S004,P0017,Clothing,West,170,50,0,91.59,5,Snowy,0,87.05,Winter,0.0,demand_forecasting_dataset
141754,2023-12-10,S004,P0017,Furniture,East,312,216,183,83.14,0,Sunny,1,87.96,Winter,,retail_store_inventory
141755,2023-12-10,S004,P0018,Furniture,West,148,58,107,128.53,25,Snowy,1,153.98,Winter,0.0,demand_forecasting_dataset
141756,2023-12-10,S004,P0018,Groceries,South,402,262,94,77.26,20,Rainy,1,81.63,Spring,,retail_store_inventory
141757,2023-12-10,S004,P0019,Clothing,West,159,134,129,61.7,10,Snowy,0,52.94,Winter,0.0,demand_forecasting_dataset
141758,2023-12-10,S004,P0019,Electronics,North,249,65,197,62.33,20,Snowy,0,59.47,Spring,,retail_store_inventory
141759,2023-12-10,S004,P0020,Furniture,West,196,26,0,101.0,10,Snowy,0,97.82,Winter,0.0,demand_forecasting_dataset
141760,2023-12-10,S004,P0020,Electronics,East,328,61,166,75.01,15,Cloudy,0,71.68,Spring,,retail_store_inventory
141761,2023-12-10,S005,P0001,Groceries,North,325,212,345,13.85,15,Snowy,1,16.64,Winter,0.0,demand_forecasting_dataset
141762,2023-12-10,S005,P0001,Clothing,West,106,3,63,76.11,0,Rainy,1,73.15,Autumn,,retail_store_inventory
141763,2023-12-10,S005,P0002,Electronics,North,175,78,0,40.14,10,Snowy,0,39.86,Winter,0.0,demand_forecasting_dataset
141764,2023-12-10,S005,P0002,Clothing,West,313,228,28,11.9,10,Cloudy,0,11.11,Summer,,retail_store_inventory
141765,2023-12-10,S005,P0003,Toys,North,194,114,0,23.87,25,Snowy,1,20.44,Winter,0.0,demand_forecasting_dataset
141766,2023-12-10,S005,P0003,Electronics,North,125,23,112,73.01,15,Snowy,0,73.34,Autumn,,retail_store_inventory
141767,2023-12-10,S005,P0004,Groceries,North,98,76,61,6.93,5,Snowy,0,6.3,Winter,0.0,demand_forecasting_dataset
141768,2023-12-10,S005,P0004,Electronics,West,190,172,132,99.47,15,Snowy,0,98.46,Winter,,retail_store_inventory
141769,2023-12-10,S005,P0005,Groceries,North,233,45,0,13.1,5,Snowy,0,14.08,Winter,0.0,demand_forecasting_dataset
141770,2023-12-10,S005,P0005,Clothing,West,242,25,181,90.86,5,Snowy,1,94.61,Summer,,retail_store_inventory
141771,2023-12-10,S005,P0006,Groceries,North,809,74,0,54.52,10,Snowy,0,51.98,Winter,0.0,demand_forecasting_dataset
141772,2023-12-10,S005,P0006,Toys,North,149,52,53,41.31,15,Rainy,1,40.15,Summer,,retail_store_inventory
141773,2023-12-10,S005,P0007,Groceries,North,440,97,0,70.54,25,Snowy,1,63.33,Winter,0.0,demand_forecasting_dataset
141774,2023-12-10,S005,P0007,Groceries,North,300,225,100,22.39,10,Sunny,0,25.47,Summer,,retail_store_inventory
141775,2023-12-10,S005,P0008,Groceries,North,98,78,111,61.76,10,Snowy,0,55.17,Winter,0.0,demand_forecasting_dataset
141776,2023-12-10,S005,P0008,Groceries,North,59,43,107,54.12,0,Rainy,1,57.83,Summer,,retail_store_inventory
141777,2023-12-10,S005,P0009,Groceries,North,142,128,0,103.99,5,Snowy,0,102.78,Winter,0.0,demand_forecasting_dataset
141778,2023-12-10,S005,P0009,Groceries,West,269,92,158,68.06,10,Rainy,0,63.86,Summer,,retail_store_inventory
141779,2023-12-10,S005,P0010,Groceries,North,221,146,0,53.54,20,Snowy,1,61.02,Winter,0.0,demand_forecasting_dataset
141780,2023-12-10,S005,P0010,Groceries,West,489,358,197,80.73,20,Rainy,1,81.02,Summer,,retail_store_inventory
141781,2023-12-10,S005,P0011,Electronics,North,576,38,0,60.05,10,Snowy,0,67.67,Winter,0.0,demand_forecasting_dataset
141782,2023-12-10,S005,P0011,Electronics,North,197,85,56,35.26,15,Sunny,1,38.84,Spring,,retail_store_inventory
141783,2023-12-10,S005,P0012,Furniture,North,397,86,335,118.84,15,Snowy,1,117.09,Winter,0.0,demand_forecasting_dataset
141784,2023-12-10,S005,P0012,Toys,North,385,146,156,11.95,0,Snowy,0,13.08,Autumn,,retail_store_inventory
141785,2023-12-10,S005,P0013,Groceries,North,580,103,0,79.65,5,Snowy,0,78.16,Winter,0.0,demand_forecasting_dataset
141786,2023-12-10,S005,P0013,Groceries,West,226,55,102,52.3,0,Rainy,1,52.14,Autumn,,retail_store_inventory
141787,2023-12-10,S005,P0014,Furniture,North,169,63,0,144.84,20,Snowy,1,157.63,Winter,0.0,demand_forecasting_dataset
141788,2023-12-10,S005,P0014,Furniture,South,234,167,110,14.48,0,Rainy,0,15.08,Summer,,retail_store_inventory
141789,2023-12-10,S005,P0015,Groceries,North,161,51,112,43.32,0,Snowy,0,48.09,Winter,0.0,demand_forecasting_dataset
141790,2023-12-10,S005,P0015,Electronics,East,184,84,42,11.52,20,Sunny,1,6.65,Spring,,retail_store_inventory
141791,2023-12-10,S005,P0016,Toys,North,398,62,0,36.02,0,Snowy,0,34.26,Winter,0.0,demand_forecasting_dataset
141792,2023-12-10,S005,P0016,Toys,West,236,192,106,98.05,15,Snowy,0,97.18,Spring,,retail_store_inventory
141793,2023-12-10,S005,P0017,Toys,North,113,63,65,31.19,5,Snowy,0,35.75,Winter,0.0,demand_forecasting_dataset
141794,2023-12-10,S005,P0017,Groceries,North,92,33,20,82.47,5,Sunny,1,84.27,Spring,,retail_store_inventory
141795,2023-12-10,S005,P0018,Clothing,North,85,85,107,18.98,20,Snowy,1,17.39,Winter,0.0,demand_forecasting_dataset
141796,2023-12-10,S005,P0018,Clothing,East,319,142,47,10.46,20,Cloudy,0,7.07,Summer,,retail_store_inventory
141797,2023-12-10,S005,P0019,Furniture,North,257,111,240,149.49,10,Snowy,0,142.98,Winter,0.0,demand_forecasting_dataset
141798,2023-12-10,S005,P0019,Electronics,South,433,118,90,29.22,10,Sunny,1,31.11,Autumn,,retail_store_inventory
141799,2023-12-10,S005,P0020,Toys,North,125,53,84,29.04,5,Snowy,0,27.41,Winter,0.0,demand_forecasting_dataset
141800,2023-12-10,S005,P0020,Electronics,East,312,188,23,92.16,0,Cloudy,0,92.04,Winter,,retail_store_inventory
141801,2023-12-11,S001,P0001,Electronics,North,199,69,0,65.11,0,Snowy,0,69.47,Winter,0.0,demand_forecasting_dataset
141802,2023-12-11,S001,P0001,Furniture,South,208,143,34,72.95,20,Sunny,0,68.61,Spring,,retail_store_inventory
141803,2023-12-11,S001,P0002,Clothing,North,166,41,0,56.75,0,Snowy,0,49.8,Winter,0.0,demand_forecasting_dataset
141804,2023-12-11,S001,P0002,Groceries,West,100,2,32,38.95,15,Snowy,0,35.06,Summer,,retail_store_inventory
141805,2023-12-11,S001,P0003,Clothing,North,195,164,920,67.3,10,Snowy,0,79.49,Winter,0.0,demand_forecasting_dataset
141806,2023-12-11,S001,P0003,Electronics,East,121,19,111,39.08,15,Sunny,0,35.67,Spring,,retail_store_inventory
141807,2023-12-11,S001,P0004,Electronics,North,172,104,214,88.33,20,Snowy,1,102.49,Winter,0.0,demand_forecasting_dataset
141808,2023-12-11,S001,P0004,Furniture,South,403,222,188,80.45,20,Rainy,0,77.15,Winter,,retail_store_inventory
141809,2023-12-11,S001,P0005,Groceries,North,510,78,0,56.27,10,Snowy,0,55.0,Winter,0.0,demand_forecasting_dataset
141810,2023-12-11,S001,P0005,Groceries,South,50,7,27,31.97,20,Snowy,1,33.95,Autumn,,retail_store_inventory
141811,2023-12-11,S001,P0006,Toys,North,495,76,0,36.14,10,Snowy,0,38.47,Winter,0.0,demand_forecasting_dataset
141812,2023-12-11,S001,P0006,Groceries,West,364,23,73,77.77,15,Rainy,1,79.45,Spring,,retail_store_inventory
141813,2023-12-11,S001,P0007,Groceries,North,519,78,0,17.48,25,Snowy,1,18.56,Winter,0.0,demand_forecasting_dataset
141814,2023-12-11,S001,P0007,Electronics,West,453,206,85,44.27,15,Snowy,0,47.41,Winter,,retail_store_inventory
141815,2023-12-11,S001,P0008,Electronics,North,100,71,105,46.37,0,Snowy,0,54.32,Winter,0.0,demand_forecasting_dataset
141816,2023-12-11,S001,P0008,Clothing,North,266,209,175,91.39,5,Sunny,0,91.0,Autumn,,retail_store_inventory
141817,2023-12-11,S001,P0009,Clothing,North,325,69,0,81.37,10,Snowy,0,69.38,Winter,0.0,demand_forecasting_dataset
141818,2023-12-11,S001,P0009,Groceries,West,387,141,62,93.71,0,Cloudy,0,95.39,Spring,,retail_store_inventory
141819,2023-12-11,S001,P0010,Furniture,North,200,102,0,111.61,25,Snowy,1,105.79,Winter,0.0,demand_forecasting_dataset
141820,2023-12-11,S001,P0010,Clothing,North,276,34,24,26.57,15,Rainy,1,23.35,Winter,,retail_store_inventory
141821,2023-12-11,S001,P0011,Furniture,North,217,97,202,137.77,20,Snowy,1,161.93,Winter,0.0,demand_forecasting_dataset
141822,2023-12-11,S001,P0011,Toys,North,158,31,55,62.7,0,Snowy,0,65.12,Spring,,retail_store_inventory
141823,2023-12-11,S001,P0012,Groceries,North,166,103,0,65.81,25,Snowy,1,78.38,Winter,0.0,demand_forecasting_dataset
141824,2023-12-11,S001,P0012,Clothing,North,92,65,144,34.69,5,Snowy,0,33.65,Winter,,retail_store_inventory
141825,2023-12-11,S001,P0013,Toys,North,107,107,95,33.78,0,Snowy,0,38.98,Winter,0.0,demand_forecasting_dataset
141826,2023-12-11,S001,P0013,Clothing,South,430,320,64,95.07,15,Snowy,0,95.39,Winter,,retail_store_inventory
141827,2023-12-11,S001,P0014,Groceries,North,475,58,0,56.24,25,Snowy,1,54.41,Winter,0.0,demand_forecasting_dataset
141828,2023-12-11,S001,P0014,Furniture,West,261,63,92,43.38,5,Sunny,1,46.65,Summer,,retail_store_inventory
141829,2023-12-11,S001,P0015,Toys,North,108,90,88,14.03,10,Snowy,0,16.97,Winter,0.0,demand_forecasting_dataset
141830,2023-12-11,S001,P0015,Electronics,East,258,123,63,24.08,15,Snowy,0,20.23,Summer,,retail_store_inventory
141831,2023-12-11,S001,P0016,Groceries,North,701,92,0,39.62,0,Snowy,0,37.52,Winter,0.0,demand_forecasting_dataset
141832,2023-12-11,S001,P0016,Toys,South,101,58,171,71.59,20,Cloudy,0,74.88,Spring,,retail_store_inventory
141833,2023-12-11,S001,P0017,Toys,North,151,95,160,23.3,10,Snowy,1,27.49,Winter,0.0,demand_forecasting_dataset
141834,2023-12-11,S001,P0017,Toys,North,167,147,57,85.34,0,Rainy,0,88.3,Autumn,,retail_store_inventory
141835,2023-12-11,S001,P0018,Groceries,North,150,50,0,46.86,10,Snowy,0,53.14,Winter,0.0,demand_forecasting_dataset
141836,2023-12-11,S001,P0018,Clothing,East,168,167,59,28.52,20,Rainy,1,27.96,Summer,,retail_store_inventory
141837,2023-12-11,S001,P0019,Furniture,North,100,39,0,90.95,10,Snowy,0,109.03,Winter,0.0,demand_forecasting_dataset
141838,2023-12-11,S001,P0019,Toys,East,149,90,141,70.16,20,Snowy,0,65.64,Summer,,retail_store_inventory
141839,2023-12-11,S001,P0020,Furniture,North,440,115,471,105.62,20,Snowy,1,123.3,Winter,0.0,demand_forecasting_dataset
141840,2023-12-11,S001,P0020,Furniture,North,406,372,62,85.48,5,Snowy,1,84.12,Autumn,,retail_store_inventory
141841,2023-12-11,S002,P0001,Groceries,South,497,64,0,65.89,10,Snowy,0,78.98,Winter,0.0,demand_forecasting_dataset
141842,2023-12-11,S002,P0001,Toys,West,382,114,21,52.17,10,Rainy,0,51.17,Spring,,retail_store_inventory
141843,2023-12-11,S002,P0002,Toys,South,151,96,195,35.37,5,Snowy,0,34.39,Winter,0.0,demand_forecasting_dataset
141844,2023-12-11,S002,P0002,Toys,South,371,87,73,26.89,20,Cloudy,0,31.02,Spring,,retail_store_inventory
141845,2023-12-11,S002,P0003,Groceries,South,682,64,0,75.92,10,Snowy,0,68.85,Winter,0.0,demand_forecasting_dataset
141846,2023-12-11,S002,P0003,Furniture,South,182,12,90,71.8,0,Snowy,0,69.79,Winter,,retail_store_inventory
141847,2023-12-11,S002,P0004,Groceries,South,400,135,0,35.65,25,Snowy,1,37.85,Winter,0.0,demand_forecasting_dataset
141848,2023-12-11,S002,P0004,Groceries,East,455,122,86,56.31,15,Sunny,0,59.54,Winter,,retail_store_inventory
141849,2023-12-11,S002,P0005,Electronics,South,554,52,0,78.51,5,Snowy,0,83.85,Winter,0.0,demand_forecasting_dataset
141850,2023-12-11,S002,P0005,Clothing,West,159,55,136,10.31,20,Cloudy,0,5.45,Summer,,retail_store_inventory
141851,2023-12-11,S002,P0006,Clothing,South,100,100,146,65.0,10,Snowy,0,78.1,Winter,0.0,demand_forecasting_dataset
141852,2023-12-11,S002,P0006,Clothing,South,417,75,169,80.81,0,Sunny,0,79.03,Winter,,retail_store_inventory
141853,2023-12-11,S002,P0007,Toys,South,328,95,0,26.88,20,Snowy,1,24.01,Winter,0.0,demand_forecasting_dataset
141854,2023-12-11,S002,P0007,Groceries,East,395,4,130,12.83,0,Cloudy,1,8.63,Spring,,retail_store_inventory
141855,2023-12-11,S002,P0008,Groceries,South,110,60,61,22.27,10,Snowy,0,21.36,Winter,0.0,demand_forecasting_dataset
