date,sku,demand,revenue,units
2023-11-21,SKU-0019,96,8082.72,96
2023-11-21,SKU-0019,62,5100.68,62
2023-11-21,SKU-0020,52,1163.34,52
2023-11-21,SKU-0020,142,2821.97,142
2023-11-22,SKU-0001,106,6265.87,106
2023-11-22,SKU-0001,132,2466.16,132
2023-11-22,SKU-0002,133,9782.15,133
2023-11-22,SKU-0002,162,4308.39,162
2023-11-22,SKU-0003,149,8936.05,149
2023-11-22,SKU-0003,111,10652.67,111
2023-11-22,SKU-0004,98,11091.64,98
2023-11-22,SKU-0004,256,17532.29,256
2023-11-22,SKU-0005,147,11774.7,147
2023-11-22,SKU-0005,113,5652.49,113
2023-11-22,SKU-0006,190,6219.84,190
2023-11-22,SKU-0006,111,8834.49,111
2023-11-22,SKU-0007,82,1718.1,82
2023-11-22,SKU-0007,150,13708.5,150
2023-11-22,SKU-0008,61,2476.2,61
2023-11-22,SKU-0008,189,9691.92,189
2023-11-22,SKU-0009,117,12075.57,117
2023-11-22,SKU-0009,222,10360.74,222
2023-11-22,SKU-0010,104,8566.74,104
2023-11-22,SKU-0010,7,368.98,7
2023-11-22,SKU-0011,45,6108.12,45
2023-11-22,SKU-0011,130,6713.2,130
2023-11-22,SKU-0012,59,4470.43,59
2023-11-22,SKU-0012,363,25006.34,363
2023-11-22,SKU-0013,96,3424.32,96
2023-11-22,SKU-0013,80,4332.96,80
2023-11-22,SKU-0014,71,4530.62,71
2023-11-22,SKU-0014,228,18961.39,228
2023-11-22,SKU-0015,47,393.39,47
2023-11-22,SKU-0015,30,2452.95,30
2023-11-22,SKU-0016,91,3530.8,91
2023-11-22,SKU-0016,184,4583.81,184
2023-11-22,SKU-0017,55,872.35,55
2023-11-22,SKU-0017,75,1023.3,75
2023-11-22,SKU-0018,166,10121.1,166
2023-11-22,SKU-0018,144,4237.49,144
2023-11-22,SKU-0019,105,11608.38,105
2023-11-22,SKU-0019,124,7858.62,124
2023-11-22,SKU-0020,72,9378.0,72
2023-11-22,SKU-0020,94,7660.06,94
2023-11-22,SKU-0001,124,8810.82,124
2023-11-22,SKU-0001,234,20624.99,234
2023-11-22,SKU-0002,95,2944.86,95
2023-11-22,SKU-0002,220,16600.32,220
2023-11-22,SKU-0003,77,5775.77,77
2023-11-22,SKU-0003,193,12558.03,193
2023-11-22,SKU-0004,105,4701.22,105
2023-11-22,SKU-0004,46,2104.36,46
2023-11-22,SKU-0005,132,10459.15,132
2023-11-22,SKU-0005,128,9725.57,128
2023-11-22,SKU-0006,76,4933.01,76
2023-11-22,SKU-0006,79,2062.37,79
2023-11-22,SKU-0007,62,1108.06,62
2023-11-22,SKU-0007,2,35.87,2
2023-11-22,SKU-0008,47,1139.28,47
2023-11-22,SKU-0008,153,3655.55,153
2023-11-22,SKU-0009,83,5033.95,83
2023-11-22,SKU-0009,136,11150.78,136
2023-11-22,SKU-0010,54,3313.3,54
2023-11-22,SKU-0010,70,3072.96,70
2023-11-22,SKU-0011,99,8610.28,99
2023-11-22,SKU-0011,2,141.26,2
2023-11-22,SKU-0012,110,7885.57,110
2023-11-22,SKU-0012,199,2393.47,199
2023-11-22,SKU-0013,58,1071.14,58
2023-11-22,SKU-0013,93,1151.76,93
2023-11-22,SKU-0014,24,2207.95,24
2023-11-22,SKU-0014,67,2874.03,67
2023-11-22,SKU-0015,105,5123.16,105
2023-11-22,SKU-0015,69,6359.73,69
2023-11-22,SKU-0016,102,8338.19,102
2023-11-22,SKU-0016,83,7519.8,83
2023-11-22,SKU-0017,93,1328.04,93
2023-11-22,SKU-0017,463,13705.73,463
2023-11-22,SKU-0018,58,1041.68,58
2023-11-22,SKU-0018,160,7217.92,160
2023-11-22,SKU-0019,102,7412.85,102
2023-11-22,SKU-0019,84,2866.75,84
2023-11-22,SKU-0020,32,3409.97,32
2023-11-22,SKU-0020,15,856.8,15
2023-11-22,SKU-0001,34,388.62,34
2023-11-22,SKU-0001,4,240.92,4
2023-11-22,SKU-0002,143,10856.56,143
2023-11-22,SKU-0002,2,79.52,2
2023-11-22,SKU-0003,117,9589.67,117
2023-11-22,SKU-0003,199,5434.69,199
2023-11-22,SKU-0004,118,2716.6,118
2023-11-22,SKU-0004,123,2755.2,123
2023-11-22,SKU-0005,55,971.68,55
2023-11-22,SKU-0005,59,4429.25,59
2023-11-22,SKU-0006,114,3940.92,114
2023-11-22,SKU-0006,190,6256.13,190
2023-11-22,SKU-0007,99,2057.32,99
2023-11-22,SKU-0007,132,12204.72,132
2023-11-22,SKU-0008,79,7836.64,79
2023-11-22,SKU-0008,301,19863.59,301
2023-11-22,SKU-0009,87,3850.01,87
2023-11-22,SKU-0009,152,5310.58,152
2023-11-22,SKU-0010,149,5307.98,149
2023-11-22,SKU-0010,387,15979.23,387
2023-11-22,SKU-0011,101,11556.12,101
2023-11-22,SKU-0011,133,7571.02,133
2023-11-22,SKU-0012,96,9065.28,96
2023-11-22,SKU-0012,194,10848.48,194
2023-11-22,SKU-0013,68,4186.08,68
2023-11-22,SKU-0013,98,7830.64,98
2023-11-22,SKU-0014,91,6700.24,91
2023-11-22,SKU-0014,142,2748.34,142
2023-11-22,SKU-0015,191,18702.72,191
2023-11-22,SKU-0015,31,824.23,31
2023-11-22,SKU-0016,90,7710.39,90
2023-11-22,SKU-0016,212,12250.0,212
2023-11-22,SKU-0017,132,10855.35,132
2023-11-22,SKU-0017,221,12749.05,221
2023-11-22,SKU-0018,127,11785.28,127
2023-11-22,SKU-0018,166,13195.67,166
2023-11-22,SKU-0019,135,6689.92,135
2023-11-22,SKU-0019,413,40106.43,413
2023-11-22,SKU-0020,100,6784.9,100
2023-11-22,SKU-0020,276,13356.47,276
2023-11-22,SKU-0001,53,505.01,53
2023-11-22,SKU-0001,84,4065.77,84
2023-11-22,SKU-0002,105,2225.48,105
2023-11-22,SKU-0002,156,10803.94,156
2023-11-22,SKU-0003,63,8954.19,63
2023-11-22,SKU-0003,85,1258.85,85
2023-11-22,SKU-0004,164,10332.66,164
2023-11-22,SKU-0004,130,9480.51,130
2023-11-22,SKU-0005,86,5245.4,86
2023-11-22,SKU-0005,70,2717.19,70
2023-11-22,SKU-0006,70,1767.74,70
2023-11-22,SKU-0006,6,93.88,6
2023-11-22,SKU-0007,138,3950.66,138
2023-11-22,SKU-0007,41,2278.62,41
2023-11-22,SKU-0008,71,6394.47,71
2023-11-22,SKU-0008,210,15059.1,210
2023-11-22,SKU-0009,93,11117.08,93
2023-11-22,SKU-0009,2,149.76,2
2023-11-22,SKU-0010,59,1003.0,59
2023-11-22,SKU-0010,401,31268.38,401
2023-11-22,SKU-0011,48,2132.71,48
2023-11-22,SKU-0011,156,11070.77,156
2023-11-22,SKU-0012,144,18297.0,144
2023-11-22,SKU-0012,232,5531.46,232
2023-11-22,SKU-0013,66,1070.98,66
2023-11-22,SKU-0013,10,680.8,10
2023-11-22,SKU-0014,24,3936.0,24
2023-11-22,SKU-0014,132,8161.56,132
2023-11-22,SKU-0015,123,8499.91,123
2023-11-22,SKU-0015,225,2205.22,225
2023-11-22,SKU-0016,94,9736.61,94
2023-11-22,SKU-0016,22,1154.38,22
2023-11-22,SKU-0017,163,13730.3,163
2023-11-22,SKU-0017,3,58.14,3
2023-11-22,SKU-0018,71,9629.45,71
2023-11-22,SKU-0018,236,17056.19,236
2023-11-22,SKU-0019,135,5146.54,135
2023-11-22,SKU-0019,76,6637.35,76
2023-11-22,SKU-0020,54,6076.48,54
2023-11-22,SKU-0020,315,22828.36,315
2023-11-22,SKU-0001,82,1077.48,82
2023-11-22,SKU-0001,16,472.32,16
2023-11-22,SKU-0002,147,6366.64,147
2023-11-22,SKU-0002,28,621.11,28
2023-11-22,SKU-0003,59,1456.18,59
2023-11-22,SKU-0003,175,8703.45,175
2023-11-22,SKU-0004,77,476.94,77
2023-11-22,SKU-0004,28,1011.14,28
2023-11-22,SKU-0005,64,1031.04,64
2023-11-22,SKU-0005,141,3354.39,141
2023-11-22,SKU-0006,112,5397.5,112
2023-11-22,SKU-0006,292,14695.92,292
2023-11-22,SKU-0007,129,10230.34,129
2023-11-22,SKU-0007,301,26498.99,301
2023-11-22,SKU-0008,51,2633.74,51
2023-11-22,SKU-0008,106,5575.39,106
2023-11-22,SKU-0009,125,13575.0,125
2023-11-22,SKU-0009,205,13089.25,205
2023-11-22,SKU-0010,233,11185.75,233
2023-11-22,SKU-0010,44,2421.14,44
2023-11-22,SKU-0011,78,5340.39,78
2023-11-22,SKU-0011,213,9043.98,213
2023-11-22,SKU-0012,103,14467.69,103
2023-11-22,SKU-0012,326,4166.28,326
2023-11-22,SKU-0013,63,3993.19,63
2023-11-22,SKU-0013,287,20675.48,287
2023-11-22,SKU-0014,59,9062.72,59
2023-11-22,SKU-0014,31,1341.43,31
2023-11-22,SKU-0015,8,280.56,8
2023-11-22,SKU-0015,88,6740.71,88
2023-11-22,SKU-0016,86,2745.12,86
2023-11-22,SKU-0016,320,9636.48,320
2023-11-22,SKU-0017,92,2367.39,92
2023-11-22,SKU-0017,50,1001.25,50
2023-11-22,SKU-0018,185,3322.6,185
2023-11-22,SKU-0018,43,2832.26,43
2023-11-22,SKU-0019,87,10462.45,87
2023-11-22,SKU-0019,134,5910.54,134
2023-11-22,SKU-0020,61,1803.77,61
2023-11-22,SKU-0020,156,1772.16,156
2023-11-23,SKU-0001,80,5023.6,80
2023-11-23,SKU-0001,226,10936.82,226
2023-11-23,SKU-0002,46,2726.88,46
2023-11-23,SKU-0002,205,18742.74,205
2023-11-23,SKU-0003,139,7160.72,139
2023-11-23,SKU-0003,193,16888.37,193
2023-11-23,SKU-0004,80,5547.52,80
2023-11-23,SKU-0004,236,7631.53,236
2023-11-23,SKU-0005,117,6497.07,117
2023-11-23,SKU-0005,135,4732.56,135
2023-11-23,SKU-0006,47,1833.47,47
2023-11-23,SKU-0006,80,2775.76,80
2023-11-23,SKU-0007,168,2681.28,168
2023-11-23,SKU-0007,235,5837.4,235
2023-11-23,SKU-0008,92,4261.44,92
2023-11-23,SKU-0008,206,4547.86,206
2023-11-23,SKU-0009,102,10000.08,102
2023-11-23,SKU-0009,121,6197.14,121
2023-11-23,SKU-0010,124,13534.41,124
2023-11-23,SKU-0010,118,8604.74,118
2023-11-23,SKU-0011,42,5162.35,42
2023-11-23,SKU-0011,224,3870.83,224
2023-11-23,SKU-0012,107,7326.93,107
2023-11-23,SKU-0012,239,10903.06,239
2023-11-23,SKU-0013,120,2413.8,120
2023-11-23,SKU-0013,26,447.41,26
2023-11-23,SKU-0014,88,7397.28,88
2023-11-23,SKU-0014,17,495.86,17
2023-11-23,SKU-0015,102,1544.08,102
2023-11-23,SKU-0015,37,650.46,37
2023-11-23,SKU-0016,113,3182.08,113
2023-11-23,SKU-0016,94,2094.98,94
2023-11-23,SKU-0017,74,871.9,74
2023-11-23,SKU-0017,143,10024.23,143
2023-11-23,SKU-0018,88,5392.64,88
2023-11-23,SKU-0018,256,15646.46,256
2023-11-23,SKU-0019,45,5076.9,45
2023-11-23,SKU-0019,281,22750.88,281
2023-11-23,SKU-0020,24,2009.88,24
2023-11-23,SKU-0020,83,4581.97,83
2023-11-23,SKU-0001,137,11441.49,137
2023-11-23,SKU-0001,218,19944.82,218
2023-11-23,SKU-0002,100,3070.4,100
2023-11-23,SKU-0002,6,403.86,6
2023-11-23,SKU-0003,115,8269.65,115
2023-11-23,SKU-0003,12,592.6,12
2023-11-23,SKU-0004,107,3894.48,107
2023-11-23,SKU-0004,77,4802.07,77
2023-11-23,SKU-0005,100,8038.45,100
2023-11-23,SKU-0005,149,11973.79,149
2023-11-23,SKU-0006,73,3880.13,73
2023-11-23,SKU-0006,224,13739.04,224
2023-11-23,SKU-0007,155,2828.36,155
2023-11-23,SKU-0007,91,6616.79,91
2023-11-23,SKU-0008,78,1937.71,78
2023-11-23,SKU-0008,207,11345.26,207
2023-11-23,SKU-0009,72,3742.2,72
2023-11-23,SKU-0009,434,29471.42,434
2023-11-23,SKU-0010,146,12949.47,146
2023-11-23,SKU-0010,72,6794.86,72
2023-11-23,SKU-0011,140,13309.31,140
2023-11-23,SKU-0011,253,5689.46,253
2023-11-23,SKU-0012,167,10668.29,167
2023-11-23,SKU-0012,21,1615.76,21
2023-11-23,SKU-0013,90,1611.09,90
2023-11-23,SKU-0013,246,9726.1,246
2023-11-23,SKU-0014,59,6123.49,59
2023-11-23,SKU-0014,93,3828.81,93
2023-11-23,SKU-0015,104,6454.08,104
2023-11-23,SKU-0015,17,1181.77,17
2023-11-23,SKU-0016,78,4256.46,78
2023-11-23,SKU-0016,6,365.64,6
2023-11-23,SKU-0017,92,1326.18,92
2023-11-23,SKU-0017,260,14666.86,260
2023-11-23,SKU-0018,90,2145.69,90
2023-11-23,SKU-0018,14,171.78,14
2023-11-23,SKU-0019,59,5425.64,59
2023-11-23,SKU-0019,99,2463.91,99
2023-11-23,SKU-0020,45,4706.1,45
2023-11-23,SKU-0020,70,5635.0,70
2023-11-23,SKU-0001,53,647.77,53
2023-11-23,SKU-0001,256,13737.09,256
2023-11-23,SKU-0002,88,4706.68,88
2023-11-23,SKU-0002,122,8552.26,122
2023-11-23,SKU-0003,74,5414.43,74
2023-11-23,SKU-0003,3,188.91,3
2023-11-23,SKU-0004,110,2088.79,110
2023-11-23,SKU-0004,62,3255.74,62
2023-11-23,SKU-0005,103,1669.42,103
2023-11-23,SKU-0005,144,11252.16,144
2023-11-23,SKU-0006,58,1978.09,58
2023-11-23,SKU-0006,219,5028.02,219
2023-11-23,SKU-0007,122,1404.52,122
2023-11-23,SKU-0007,120,8767.2,120
2023-11-23,SKU-0008,72,8758.08,72
2023-11-23,SKU-0008,203,2208.13,203
2023-11-23,SKU-0009,94,4670.77,94
2023-11-23,SKU-0009,21,585.9,21
2023-11-23,SKU-0010,74,2231.77,74
2023-11-23,SKU-0010,120,6988.8,120
2023-11-23,SKU-0011,82,8593.93,82
2023-11-23,SKU-0011,158,9673.39,158
2023-11-23,SKU-0012,115,8288.62,115
2023-11-23,SKU-0012,427,27869.44,427
2023-11-23,SKU-0013,119,5705.34,119
2023-11-23,SKU-0013,298,10663.93,298
2023-11-23,SKU-0014,92,9168.26,92
2023-11-23,SKU-0014,399,9438.74,399
2023-11-23,SKU-0015,131,11726.07,131
2023-11-23,SKU-0015,104,1893.53,104
2023-11-23,SKU-0016,137,13582.73,137
2023-11-23,SKU-0016,17,1273.37,17
2023-11-23,SKU-0017,32,2827.52,32
2023-11-23,SKU-0017,139,4104.67,139
2023-11-23,SKU-0018,81,9145.3,81
2023-11-23,SKU-0018,283,9795.2,283
2023-11-23,SKU-0019,102,4850.71,102
2023-11-23,SKU-0019,22,1147.41,22
2023-11-23,SKU-0020,38,2136.82,38
2023-11-23,SKU-0020,99,4049.3,99
2023-11-23,SKU-0001,77,787.83,77
2023-11-23,SKU-0001,7,396.98,7
2023-11-23,SKU-0002,12,196.42,12
2023-11-23,SKU-0002,61,2125.85,61
2023-11-23,SKU-0003,113,10848.0,113
2023-11-23,SKU-0003,119,3892.25,119
2023-11-23,SKU-0004,132,5328.18,132
2023-11-23,SKU-0004,2,181.08,2
2023-11-23,SKU-0005,81,4220.91,81
2023-11-23,SKU-0005,162,13575.84,162
2023-11-23,SKU-0006,131,5236.86,131
2023-11-23,SKU-0006,118,7836.14,118
2023-11-23,SKU-0007,96,2105.28,96
2023-11-23,SKU-0007,128,7809.15,128
2023-11-23,SKU-0008,80,8068.8,80
2023-11-23,SKU-0008,261,14532.35,261
2023-11-23,SKU-0009,85,9558.25,85
2023-11-23,SKU-0009,11,177.55,11
2023-11-23,SKU-0010,163,2844.76,163
2023-11-23,SKU-0010,31,990.02,31
2023-11-23,SKU-0011,64,3519.1,64
2023-11-23,SKU-0011,192,5180.54,192
2023-11-23,SKU-0012,196,17723.79,196
2023-11-23,SKU-0012,204,4590.82,204
2023-11-23,SKU-0013,100,1891.8,100
2023-11-23,SKU-0013,30,1329.48,30
2023-11-23,SKU-0014,60,8458.23,60
2023-11-23,SKU-0014,230,13728.7,230
2023-11-23,SKU-0015,42,2559.65,42
2023-11-23,SKU-0015,293,17666.73,293
2023-11-23,SKU-0016,90,7186.32,90
2023-11-23,SKU-0016,106,948.91,106
2023-11-23,SKU-0017,91,7700.24,91
2023-11-23,SKU-0017,28,1729.22,28
2023-11-23,SKU-0018,108,18456.12,108
2023-11-23,SKU-0018,128,2836.42,128
2023-11-23,SKU-0019,102,5051.75,102
2023-11-23,SKU-0019,173,13083.47,173
2023-11-23,SKU-0020,16,1697.44,16
2023-11-23,SKU-0020,24,221.57,24
2023-11-23,SKU-0001,99,1075.44,99
2023-11-23,SKU-0001,161,12334.21,161
2023-11-23,SKU-0002,50,1611.9,50
2023-11-23,SKU-0002,141,4481.97,141
2023-11-23,SKU-0003,103,2763.39,103
2023-11-23,SKU-0003,353,28472.27,353
2023-11-23,SKU-0004,79,516.9,79
2023-11-23,SKU-0004,210,5972.61,210
2023-11-23,SKU-0005,207,3619.81,207
2023-11-23,SKU-0005,45,2042.59,45
2023-11-23,SKU-0006,139,7779.97,139
2023-11-23,SKU-0006,167,9664.29,167
2023-11-23,SKU-0007,75,3662.44,75
2023-11-23,SKU-0007,56,626.16,56
2023-11-23,SKU-0008,70,4804.1,70
2023-11-23,SKU-0008,127,7523.73,127
2023-11-23,SKU-0009,71,5483.26,71
2023-11-23,SKU-0009,130,6901.83,130
2023-11-23,SKU-0010,115,5591.07,115
2023-11-23,SKU-0010,209,5591.17,209
2023-11-23,SKU-0011,53,3861.05,53
2023-11-23,SKU-0011,173,2229.28,173
2023-11-23,SKU-0012,113,9939.48,113
2023-11-23,SKU-0012,0,0.0,0
2023-11-23,SKU-0013,124,7931.41,124
2023-11-23,SKU-0013,230,10453.04,230
2023-11-23,SKU-0014,61,10024.13,61
2023-11-23,SKU-0014,57,3768.44,57
2023-11-23,SKU-0015,131,5437.02,131
2023-11-23,SKU-0015,235,14564.83,235
2023-11-23,SKU-0016,98,2901.34,98
2023-11-23,SKU-0016,139,8521.81,139
2023-11-23,SKU-0017,172,5991.28,172
2023-11-23,SKU-0017,88,1869.3,88
2023-11-23,SKU-0018,43,1151.54,43
2023-11-23,SKU-0018,71,4977.95,71
2023-11-23,SKU-0019,56,8074.08,56
2023-11-23,SKU-0019,21,1617.0,21
2023-11-23,SKU-0020,96,2432.16,96
2023-11-23,SKU-0020,100,3139.9,100
2023-11-24,SKU-0001,34,2125.0,34
2023-11-24,SKU-0001,16,1071.49,16
2023-11-24,SKU-0002,58,2784.35,58
2023-11-24,SKU-0002,199,12297.2,199
2023-11-24,SKU-0003,93,4718.77,93
2023-11-24,SKU-0003,281,10118.53,281
2023-11-24,SKU-0004,66,4209.98,66
2023-11-24,SKU-0004,219,5525.37,219
2023-11-24,SKU-0005,54,2756.86,54
2023-11-24,SKU-0005,12,642.8,12
2023-11-24,SKU-0006,66,2321.95,66
2023-11-24,SKU-0006,7,376.38,7
2023-11-24,SKU-0007,155,3961.02,155
2023-11-24,SKU-0007,291,22113.67,291
2023-11-24,SKU-0008,107,5027.82,107
2023-11-24,SKU-0008,41,703.56,41
2023-11-24,SKU-0009,79,8291.05,79
2023-11-24,SKU-0009,70,5774.58,70
2023-11-24,SKU-0010,77,9374.17,77
2023-11-24,SKU-0010,72,3576.64,72
2023-11-24,SKU-0011,104,16439.9,104
2023-11-24,SKU-0011,372,21822.45,372
2023-11-24,SKU-0012,104,8810.57,104
2023-11-24,SKU-0012,127,10873.36,127
2023-11-24,SKU-0013,49,1328.54,49
2023-11-24,SKU-0013,27,2152.25,27
2023-11-24,SKU-0014,132,10181.23,132
2023-11-24,SKU-0014,13,223.32,13
2023-11-24,SKU-0015,131,2101.96,131
2023-11-24,SKU-0015,271,11335.52,271
2023-11-24,SKU-0016,115,4321.93,115
2023-11-24,SKU-0016,434,24347.4,434
2023-11-24,SKU-0017,80,2013.24,80
2023-11-24,SKU-0017,49,1170.12,49
2023-11-24,SKU-0018,117,6801.33,117
2023-11-24,SKU-0018,44,2756.16,44
2023-11-24,SKU-0019,45,5074.65,45
2023-11-24,SKU-0019,20,991.6,20
2023-11-24,SKU-0020,47,4427.12,47
2023-11-24,SKU-0020,114,7039.78,114
2023-11-24,SKU-0001,60,3858.33,60
2023-11-24,SKU-0001,319,22058.05,319
2023-11-24,SKU-0002,45,1096.34,45
2023-11-24,SKU-0002,145,5955.44,145
2023-11-24,SKU-0003,98,6333.64,98
2023-11-24,SKU-0003,309,26811.62,309
2023-11-24,SKU-0004,119,5221.12,119
2023-11-24,SKU-0004,29,1291.78,29
2023-11-24,SKU-0005,82,5940.16,82
2023-11-24,SKU-0005,158,3230.15,158
2023-11-24,SKU-0006,46,2272.45,46
2023-11-24,SKU-0006,78,905.66,78
2023-11-24,SKU-0007,131,3259.94,131
2023-11-24,SKU-0007,120,6275.7,120
2023-11-24,SKU-0008,93,1360.82,93
2023-11-24,SKU-0008,111,8218.77,111
2023-11-24,SKU-0009,104,7533.76,104
2023-11-24,SKU-0009,280,12331.2,280
2023-11-24,SKU-0010,79,6718.16,79
2023-11-24,SKU-0010,151,10672.68,151
2023-11-24,SKU-0011,105,7975.8,105
2023-11-24,SKU-0011,307,9555.99,307
2023-11-24,SKU-0012,139,8381.56,139
2023-11-24,SKU-0012,49,4258.74,49
2023-11-24,SKU-0013,46,797.09,46
2023-11-24,SKU-0013,40,3572.28,40
2023-11-24,SKU-0014,34,3150.54,34
2023-11-24,SKU-0014,57,1882.71,57
2023-11-24,SKU-0015,0,0.0,0
2023-11-24,SKU-0015,80,707.2,80
2023-11-24,SKU-0016,62,5173.28,62
2023-11-24,SKU-0016,362,15322.74,362
2023-11-24,SKU-0017,159,3053.75,159
2023-11-24,SKU-0017,325,7523.1,325
2023-11-24,SKU-0018,63,1598.31,63
2023-11-24,SKU-0018,163,9875.19,163
2023-11-24,SKU-0019,82,5835.37,82
2023-11-24,SKU-0019,24,543.74,24
2023-11-24,SKU-0020,22,1966.73,22
2023-11-24,SKU-0020,105,4321.17,105
2023-11-24,SKU-0001,151,2453.0,151
2023-11-24,SKU-0001,16,1407.2,16
2023-11-24,SKU-0002,45,2111.0,45
2023-11-24,SKU-0002,81,2570.13,81
2023-11-24,SKU-0003,124,11318.22,124
2023-11-24,SKU-0003,43,1157.13,43
2023-11-24,SKU-0004,256,4734.72,256
2023-11-24,SKU-0004,123,11517.72,123
2023-11-24,SKU-0005,97,1745.13,97
2023-11-24,SKU-0005,215,17392.32,215
2023-11-24,SKU-0006,58,1672.49,58
2023-11-24,SKU-0006,79,2965.34,79
2023-11-24,SKU-0007,86,1275.55,86
2023-11-24,SKU-0007,229,8626.89,229
2023-11-24,SKU-0008,119,10517.58,119
2023-11-24,SKU-0008,81,7787.34,81
2023-11-24,SKU-0009,64,2737.73,64
2023-11-24,SKU-0009,28,2548.84,28
2023-11-24,SKU-0010,111,4607.61,111
2023-11-24,SKU-0010,7,453.16,7
2023-11-24,SKU-0011,100,8309.25,100
2023-11-24,SKU-0011,256,15388.67,256
2023-11-24,SKU-0012,158,14160.59,158
2023-11-24,SKU-0012,15,1196.88,15
2023-11-24,SKU-0013,74,5507.08,74
2023-11-24,SKU-0013,34,1730.53,34
2023-11-24,SKU-0014,151,13469.05,151
2023-11-24,SKU-0014,105,2324.07,105
2023-11-24,SKU-0015,65,5589.61,65
2023-11-24,SKU-0015,83,1729.97,83
2023-11-24,SKU-0016,82,8152.44,82
2023-11-24,SKU-0016,134,7942.72,134
2023-11-24,SKU-0017,66,6994.94,66
2023-11-24,SKU-0017,216,18770.4,216
2023-11-24,SKU-0018,104,14416.27,104
2023-11-24,SKU-0018,35,2729.56,35
2023-11-24,SKU-0019,85,4892.6,85
2023-11-24,SKU-0019,142,12137.17,142
2023-11-24,SKU-0020,54,3696.84,54
2023-11-24,SKU-0020,65,4142.81,65
2023-11-24,SKU-0001,55,494.81,55
2023-11-24,SKU-0001,323,5216.45,323
2023-11-24,SKU-0002,107,2400.97,107
2023-11-24,SKU-0002,102,9908.28,102
2023-11-24,SKU-0003,63,7218.48,63
2023-11-24,SKU-0003,3,112.94,3
2023-11-24,SKU-0004,0,0.0,0
2023-11-24,SKU-0004,112,5228.5,112
2023-11-24,SKU-0005,147,10233.4,147
2023-11-24,SKU-0005,29,1439.21,29
2023-11-24,SKU-0006,98,3233.36,98
2023-11-24,SKU-0006,108,6775.81,108
2023-11-24,SKU-0007,185,6389.9,185
2023-11-24,SKU-0007,27,1188.27,27
2023-11-24,SKU-0008,104,7777.38,104
2023-11-24,SKU-0008,27,2087.61,27
2023-11-24,SKU-0009,73,6952.34,73
2023-11-24,SKU-0009,81,5645.7,81
2023-11-24,SKU-0010,88,2385.68,88
2023-11-24,SKU-0010,27,1323.8,27
2023-11-24,SKU-0011,122,5704.54,122
2023-11-24,SKU-0011,118,2513.52,118
2023-11-24,SKU-0012,161,19958.53,161
2023-11-24,SKU-0012,103,8324.46,103
2023-11-24,SKU-0013,76,1351.58,76
2023-11-24,SKU-0013,80,1758.96,80
2023-11-24,SKU-0014,43,6366.88,43
2023-11-24,SKU-0014,25,1132.25,25
2023-11-24,SKU-0015,32,2737.92,32
2023-11-24,SKU-0015,342,16615.04,342
2023-11-24,SKU-0016,28,2996.0,28
2023-11-24,SKU-0016,130,4043.0,130
2023-11-24,SKU-0017,71,7633.92,71
2023-11-24,SKU-0017,305,6575.8,305
2023-11-24,SKU-0018,57,7520.89,57
2023-11-24,SKU-0018,63,1713.6,63
2023-11-24,SKU-0019,69,5057.7,69
2023-11-24,SKU-0019,79,1657.26,79
2023-11-24,SKU-0020,32,3474.42,32
2023-11-24,SKU-0020,330,25227.34,330
2023-11-24,SKU-0001,84,875.45,84
2023-11-24,SKU-0001,65,795.96,65
2023-11-24,SKU-0002,112,4644.64,112
2023-11-24,SKU-0002,183,9713.0,183
2023-11-24,SKU-0003,90,2198.34,90
2023-11-24,SKU-0003,99,7618.99,99
2023-11-24,SKU-0004,114,798.46,114
2023-11-24,SKU-0004,398,11885.87,398
2023-11-24,SKU-0005,114,2132.43,114
2023-11-24,SKU-0005,145,1538.67,145
2023-11-24,SKU-0006,95,7106.0,95
2023-11-24,SKU-0006,69,2678.55,69
2023-11-24,SKU-0007,81,5048.32,81
2023-11-24,SKU-0007,29,966.28,29
2023-11-24,SKU-0008,107,8004.46,107
2023-11-24,SKU-0008,78,5470.69,78
2023-11-24,SKU-0009,161,14023.42,161
2023-11-24,SKU-0009,54,1536.95,54
2023-11-24,SKU-0010,80,3962.88,80
2023-11-24,SKU-0010,83,1844.18,83
2023-11-24,SKU-0011,87,6040.24,87
2023-11-24,SKU-0011,17,332.78,17
2023-11-24,SKU-0012,94,8075.78,94
2023-11-24,SKU-0012,5,83.66,5
2023-11-24,SKU-0013,51,3145.86,51
2023-11-24,SKU-0013,349,20500.26,349
2023-11-24,SKU-0014,66,8444.9,66
2023-11-24,SKU-0014,283,2612.37,283
2023-11-24,SKU-0015,100,4584.7,100
2023-11-24,SKU-0015,39,2390.1,39
2023-11-24,SKU-0016,72,2068.42,72
2023-11-24,SKU-0016,412,27519.33,412
2023-11-24,SKU-0017,130,5781.1,130
2023-11-24,SKU-0017,33,2442.66,33
2023-11-24,SKU-0018,66,1187.41,66
2023-11-24,SKU-0018,50,3706.4,50
2023-11-24,SKU-0019,75,9487.65,75
2023-11-24,SKU-0019,83,4426.64,83
2023-11-24,SKU-0020,116,4140.04,116
2023-11-24,SKU-0020,278,22240.0,278
2023-11-25,SKU-0001,116,9109.48,116
2023-11-25,SKU-0001,371,20857.62,371
2023-11-25,SKU-0002,86,4458.24,86
2023-11-25,SKU-0002,51,2471.72,51
2023-11-25,SKU-0003,96,4207.68,96
2023-11-25,SKU-0003,124,6035.08,124
