warehouse,sku,stock,reorder_level,last_updated
Seattle-Whse,SKU-203,0.7668834417208604,0.23558897243107768,2026-07-26 14:54:22
Seattle-Whse,SKU-041,0.11155577788894447,0.16541353383458646,2026-07-15 14:54:22
Osaka-Whse,SKU-069,0.9884942471235618,0.42606516290726815,2026-08-07 14:54:22
London-Whse,SKU-206,0.41570785392696347,0.9097744360902256,2026-07-24 14:54:22
Seattle-Whse,SKU-060,0.2271135567783892,0.8395989974937343,2026-07-15 14:54:22
London-Whse,SKU-455,0.0065032516258129065,0.6591478696741855,2026-07-16 14:54:22
Sydney-Whse,SKU-050,0.09304652326163082,0.14035087719298245,2026-08-09 14:54:22
Rotterdam-Whse,SKU-478,0.5287643821910956,0.06265664160401002,2026-07-17 14:54:22
Sydney-Whse,SKU-424,0.18509254627313657,0.21303258145363407,2026-08-03 14:54:22
Osaka-Whse,SKU-367,0.8679339669834918,0.2631578947368421,2026-08-05 14:54:22
Rotterdam-Whse,SKU-289,0.12856428214107055,0.5488721804511278,2026-07-29 14:54:22
Sydney-Whse,SKU-334,0.5412706353176588,0.899749373433584,2026-07-25 14:54:22
Seattle-Whse,SKU-295,0.6498249124562281,0.6416040100250626,2026-08-03 14:54:22
Seattle-Whse,SKU-235,0.02501250625312656,0.41353383458646614,2026-08-05 14:54:22
Sydney-Whse,SKU-271,0.2976488244122061,0.5739348370927319,2026-08-03 14:54:22
Osaka-Whse,SKU-054,0.8274137068534267,0.49373433583959897,2026-08-05 14:54:22
Seattle-Whse,SKU-198,0.06353176588294147,0.22807017543859648,2026-08-03 14:54:22
Rotterdam-Whse,SKU-227,0.2786393196598299,0.3333333333333333,2026-08-08 14:54:22
Sydney-Whse,SKU-425,0.7378689344672336,0.7944862155388471,2026-08-04 14:54:22
Osaka-Whse,SKU-398,0.29464732366183094,0.6040100250626567,2026-07-30 14:54:22
Rotterdam-Whse,SKU-006,0.9074537268634317,0.7944862155388471,2026-07-23 14:54:22
Seattle-Whse,SKU-084,0.8239119559779889,0.49373433583959897,2026-08-04 14:54:22
Sydney-Whse,SKU-028,0.5822911455727864,0.43107769423558895,2026-07-23 14:54:22
Osaka-Whse,SKU-465,0.8264132066033016,0.13283208020050125,2026-08-09 14:54:22
Sydney-Whse,SKU-231,0.6718359179589795,0.7694235588972431,2026-08-07 14:54:22
Rotterdam-Whse,SKU-087,0.39269634817408705,0.568922305764411,2026-07-23 14:54:22
London-Whse,SKU-379,0.8034017008504252,0.568922305764411,2026-08-02 14:54:22
Seattle-Whse,SKU-113,0.6583291645822912,0.7619047619047619,2026-08-09 14:54:22
Seattle-Whse,SKU-451,0.14507253626813407,0.020050125313283207,2026-08-07 14:54:22
London-Whse,SKU-312,0.05252626313156578,0.2756892230576441,2026-07-18 14:54:22
London-Whse,SKU-230,0.9314657328664332,0.17543859649122806,2026-07-20 14:54:22
London-Whse,SKU-445,0.7263631815907954,0.8771929824561403,2026-07-25 14:54:22
Osaka-Whse,SKU-103,0.10055027513756878,0.05513784461152882,2026-07-17 14:54:22
Sydney-Whse,SKU-264,0.48924462231115556,0.7117794486215538,2026-08-01 14:54:22
Sydney-Whse,SKU-390,0.3661830915457729,0.05764411027568922,2026-07-19 14:54:22
Osaka-Whse,SKU-499,0.31765882941470736,0.3533834586466165,2026-07-23 14:54:22
London-Whse,SKU-186,0.9539769884942472,0.5162907268170426,2026-08-07 14:54:22
Osaka-Whse,SKU-039,0.17358679339669836,0.16290726817042606,2026-07-30 14:54:22
Osaka-Whse,SKU-316,0.2526263131565783,0.9548872180451128,2026-08-03 14:54:22
London-Whse,SKU-133,0.8654327163581791,0.8045112781954887,2026-07-29 14:54:22
Osaka-Whse,SKU-232,0.0895447723861931,0.9548872180451128,2026-07-31 14:54:22
Seattle-Whse,SKU-029,0.759879939969985,0.41353383458646614,2026-08-06 14:54:22
Osaka-Whse,SKU-226,0.8359179589794897,0.46616541353383456,2026-07-20 14:54:22
Osaka-Whse,SKU-410,0.927463731865933,0.040100250626566414,2026-07-16 14:54:22
Osaka-Whse,SKU-192,0.7928964482241121,0.531328320802005,2026-08-06 14:54:22
Osaka-Whse,SKU-273,0.9529764882441221,0.11278195488721804,2026-08-02 14:54:22
London-Whse,SKU-306,0.21310655327663833,0.2932330827067669,2026-07-27 14:54:22
London-Whse,SKU-251,0.20110055027513757,0.5739348370927319,2026-07-18 14:54:22
Osaka-Whse,SKU-051,0.45672836418209106,0.9197994987468672,2026-07-17 14:54:22
Seattle-Whse,SKU-145,0.5412706353176588,0.48621553884711777,2026-07-21 14:54:22
London-Whse,SKU-026,0.727863931965983,0.03258145363408521,2026-07-17 14:54:22
Seattle-Whse,SKU-265,0.5152576288144072,0.5463659147869674,2026-07-15 14:54:22
London-Whse,SKU-401,0.7403701850925463,0.2681704260651629,2026-07-31 14:54:22
Rotterdam-Whse,SKU-124,0.8529264632316158,0.6416040100250626,2026-08-03 14:54:22
Sydney-Whse,SKU-162,0.017508754377188594,0.007518796992481203,2026-07-14 14:54:22
Rotterdam-Whse,SKU-400,0.8999499749874937,0.22556390977443608,2026-08-05 14:54:22
Osaka-Whse,SKU-140,0.08554277138569284,0.6491228070175439,2026-07-28 14:54:22
Seattle-Whse,SKU-198,0.2891445722861431,0.2932330827067669,2026-07-19 14:54:22
Sydney-Whse,SKU-006,0.560280140070035,0.17794486215538846,2026-08-11 14:54:22
Rotterdam-Whse,SKU-380,0.8969484742371185,0.09273182957393483,2026-08-04 14:54:22
Sydney-Whse,SKU-115,0.10455227613806903,0.7268170426065163,2026-08-01 14:54:22
Rotterdam-Whse,SKU-323,0.09354677338669334,0.37593984962406013,2026-08-11 14:54:22
Rotterdam-Whse,SKU-042,0.7508754377188595,0.48370927318295737,2026-07-17 14:54:22
Seattle-Whse,SKU-041,0.18459229614807404,0.047619047619047616,2026-08-03 14:54:22
Seattle-Whse,SKU-124,0.6133066533266633,0.19298245614035087,2026-07-25 14:54:22
Osaka-Whse,SKU-236,0.15907953976988495,0.49874686716791977,2026-07-14 14:54:22
Osaka-Whse,SKU-476,0.9959979989994997,0.6290726817042607,2026-07-23 14:54:22
Sydney-Whse,SKU-119,0.2001000500250125,0.9273182957393483,2026-07-17 14:54:22
Seattle-Whse,SKU-388,0.6843421710855427,0.015037593984962405,2026-07-26 14:54:22
Sydney-Whse,SKU-342,0.3196598299149575,0.9348370927318296,2026-07-15 14:54:22
Osaka-Whse,SKU-384,0.0025012506253126563,0.18295739348370926,2026-07-25 14:54:22
Osaka-Whse,SKU-022,0.22011005502751377,0.10025062656641603,2026-07-17 14:54:22
Osaka-Whse,SKU-258,0.7373686843421711,0.11779448621553884,2026-08-02 14:54:22
Rotterdam-Whse,SKU-202,0.8379189594797398,0.3533834586466165,2026-07-13 14:54:22
Seattle-Whse,SKU-316,0.23011505752876438,0.39348370927318294,2026-08-06 14:54:22
Rotterdam-Whse,SKU-321,0.5992996498249125,0.09523809523809523,2026-08-01 14:54:22
Seattle-Whse,SKU-485,0.8044022011005503,0.14285714285714285,2026-07-27 14:54:22
Rotterdam-Whse,SKU-474,0.3001500750375188,0.681704260651629,2026-08-06 14:54:22
Sydney-Whse,SKU-451,0.3031515757878939,0.38847117794486213,2026-08-03 14:54:22
London-Whse,SKU-499,0.7128564282141071,0.39849624060150374,2026-07-24 14:54:22
Sydney-Whse,SKU-172,0.5467733866933466,0.7969924812030075,2026-07-31 14:54:22
Osaka-Whse,SKU-431,0.7028514257128564,0.3609022556390977,2026-08-05 14:54:22
Rotterdam-Whse,SKU-391,0.671335667833917,0.2907268170426065,2026-07-18 14:54:22
Rotterdam-Whse,SKU-162,0.9224612306153076,0.8446115288220551,2026-07-27 14:54:22
London-Whse,SKU-043,0.10005002501250625,0.5764411027568922,2026-08-08 14:54:22
Rotterdam-Whse,SKU-094,0.37168584292146073,0.9072681704260651,2026-07-16 14:54:22
Sydney-Whse,SKU-436,0.5917958979489745,0.2807017543859649,2026-07-15 14:54:22
Osaka-Whse,SKU-094,0.9854927463731866,0.9849624060150376,2026-07-31 14:54:22
Seattle-Whse,SKU-482,0.48874437218609307,0.41604010025062654,2026-07-27 14:54:22
Sydney-Whse,SKU-452,0.5807903951975988,0.8696741854636592,2026-08-03 14:54:22
Osaka-Whse,SKU-256,0.8044022011005503,0.5338345864661654,2026-08-02 14:54:22
Rotterdam-Whse,SKU-461,0.8759379689844923,0.9924812030075187,2026-07-27 14:54:22
Sydney-Whse,SKU-345,0.9179589794897449,0.8721804511278195,2026-07-27 14:54:22
Osaka-Whse,SKU-210,0.21310655327663833,0.07769423558897243,2026-07-26 14:54:22
Osaka-Whse,SKU-226,0.8754377188594297,0.3057644110275689,2026-07-24 14:54:22
London-Whse,SKU-052,0.0895447723861931,0.7243107769423559,2026-07-16 14:54:22
Seattle-Whse,SKU-108,0.5747873936968484,0.6516290726817042,2026-08-10 14:54:22
Seattle-Whse,SKU-034,0.7308654327163582,0.6892230576441103,2026-07-29 14:54:22
Osaka-Whse,SKU-348,0.07253626813406704,0.10776942355889724,2026-08-05 14:54:22
Rotterdam-Whse,SKU-291,0.9994997498749375,0.9172932330827067,2026-08-05 14:54:22
Rotterdam-Whse,SKU-019,0.8754377188594297,0.5263157894736842,2026-07-14 14:54:22
Osaka-Whse,SKU-478,0.6273136568284142,0.8471177944862155,2026-08-07 14:54:22
Sydney-Whse,SKU-162,0.10755377688844422,0.6842105263157895,2026-08-08 14:54:22
London-Whse,SKU-456,0.5972986493246624,0.6290726817042607,2026-08-03 14:54:22
London-Whse,SKU-422,0.4542271135567784,0.3107769423558897,2026-07-21 14:54:22
Sydney-Whse,SKU-137,0.18259129564782392,0.2681704260651629,2026-08-08 14:54:22
Seattle-Whse,SKU-246,0.8504252126063031,0.47869674185463656,2026-08-09 14:54:22
London-Whse,SKU-296,0.583791895947974,0.9874686716791979,2026-07-16 14:54:22
Osaka-Whse,SKU-251,0.815407703851926,0.8847117794486216,2026-08-04 14:54:22
Seattle-Whse,SKU-381,0.5127563781890946,0.6165413533834586,2026-07-16 14:54:22
Sydney-Whse,SKU-427,0.0010005002501250625,0.8395989974937343,2026-08-11 14:54:22
Rotterdam-Whse,SKU-278,0.08754377188594298,0.7042606516290727,2026-07-19 14:54:22
Rotterdam-Whse,SKU-479,0.8269134567283641,0.8521303258145363,2026-07-18 14:54:22
Rotterdam-Whse,SKU-214,0.060030015007503754,0.15538847117794485,2026-08-11 14:54:22
Sydney-Whse,SKU-493,0.1375687843921961,0.07017543859649122,2026-08-01 14:54:22
Seattle-Whse,SKU-173,0.6338169084542271,0.8020050125313283,2026-08-09 14:54:22
London-Whse,SKU-081,0.6583291645822912,0.7343358395989975,2026-07-26 14:54:22
Osaka-Whse,SKU-235,0.9184592296148074,0.5513784461152882,2026-08-02 14:54:22
London-Whse,SKU-096,0.9024512256128064,0.07518796992481203,2026-07-15 14:54:22
London-Whse,SKU-116,0.5427713856928464,0.3634085213032581,2026-08-01 14:54:22
Osaka-Whse,SKU-053,0.20060030015007504,0.12531328320802004,2026-08-03 14:54:22
Sydney-Whse,SKU-481,0.43421710855427714,0.48621553884711777,2026-08-11 14:54:22
Rotterdam-Whse,SKU-379,0.32266133066533265,0.6691729323308271,2026-07-31 14:54:22
Seattle-Whse,SKU-219,0.25662831415707854,0.7719298245614035,2026-07-18 14:54:22
Rotterdam-Whse,SKU-494,0.6298149074537268,0.38847117794486213,2026-07-30 14:54:22
Sydney-Whse,SKU-229,0.8404202101050525,0.8120300751879699,2026-07-19 14:54:22
Seattle-Whse,SKU-314,0.6173086543271635,0.6491228070175439,2026-08-05 14:54:22
Seattle-Whse,SKU-235,0.018509254627313655,0.7518796992481203,2026-07-31 14:54:22
Seattle-Whse,SKU-293,0.8599299649824912,0.38596491228070173,2026-08-02 14:54:22
Rotterdam-Whse,SKU-489,0.8929464732366184,0.14285714285714285,2026-07-30 14:54:22
Rotterdam-Whse,SKU-017,0.7188594297148574,0.6340852130325815,2026-07-25 14:54:22
Sydney-Whse,SKU-240,0.6548274137068534,0.8646616541353384,2026-07-20 14:54:22
Rotterdam-Whse,SKU-438,0.1295647823911956,0.9573934837092731,2026-08-03 14:54:22
London-Whse,SKU-411,0.7698849424712356,0.6265664160401002,2026-07-22 14:54:22
London-Whse,SKU-322,0.37718859429714857,0.7368421052631579,2026-07-15 14:54:22
Osaka-Whse,SKU-417,0.6008004002001001,0.8195488721804511,2026-08-04 14:54:22
London-Whse,SKU-042,0.12056028014007003,0.8546365914786967,2026-07-16 14:54:22
London-Whse,SKU-459,0.33316658329164583,0.2957393483709273,2026-08-11 14:54:22
London-Whse,SKU-347,0.13156578289144572,0.3007518796992481,2026-07-29 14:54:22
Rotterdam-Whse,SKU-168,0.21710855427713857,0.6140350877192983,2026-08-08 14:54:22
Osaka-Whse,SKU-022,0.3566783391695848,0.16791979949874686,2026-08-04 14:54:22
Osaka-Whse,SKU-015,0.6438219109554777,0.42355889724310775,2026-08-05 14:54:22
Rotterdam-Whse,SKU-291,0.08404202101050526,0.11779448621553884,2026-07-29 14:54:22
London-Whse,SKU-353,0.631815907953977,0.7268170426065163,2026-07-16 14:54:22
Seattle-Whse,SKU-070,0.894447223611806,0.16290726817042606,2026-08-05 14:54:22
Sydney-Whse,SKU-477,0.935967983991996,0.7117794486215538,2026-07-21 14:54:22
Sydney-Whse,SKU-202,0.8019009504752376,0.06015037593984962,2026-07-19 14:54:22
Sydney-Whse,SKU-397,0.16808404202101052,0.8571428571428571,2026-08-05 14:54:22
Seattle-Whse,SKU-111,0.27913956978489246,0.44611528822055135,2026-08-08 14:54:22
Rotterdam-Whse,SKU-198,0.2766383191595798,0.8295739348370927,2026-07-17 14:54:22
Seattle-Whse,SKU-068,0.03451725862931466,0.2731829573934837,2026-07-13 14:54:22
Sydney-Whse,SKU-409,0.17508754377188596,0.05263157894736842,2026-07-22 14:54:22
Rotterdam-Whse,SKU-277,0.9674837418709354,0.48621553884711777,2026-08-07 14:54:22
Sydney-Whse,SKU-410,0.05502751375687844,0.5213032581453634,2026-08-06 14:54:22
Osaka-Whse,SKU-419,0.8929464732366184,0.8195488721804511,2026-07-23 14:54:22
Rotterdam-Whse,SKU-252,0.42771385692846425,0.5864661654135338,2026-08-04 14:54:22
Seattle-Whse,SKU-226,0.7778889444722361,0.24812030075187969,2026-08-10 14:54:22
Seattle-Whse,SKU-226,0.8384192096048024,0.3107769423558897,2026-07-21 14:54:22
Sydney-Whse,SKU-052,0.32266133066533265,0.7293233082706767,2026-07-18 14:54:22
Rotterdam-Whse,SKU-186,0.8874437218609305,0.45614035087719296,2026-08-09 14:54:22
London-Whse,SKU-378,0.3536768384192096,0.41353383458646614,2026-08-10 14:54:22
London-Whse,SKU-141,0.05502751375687844,0.6516290726817042,2026-07-15 14:54:22
Rotterdam-Whse,SKU-358,0.6483241620810405,0.46115288220551376,2026-07-15 14:54:22
Seattle-Whse,SKU-194,0.720360180090045,0.899749373433584,2026-07-14 14:54:22
London-Whse,SKU-338,0.6673336668334167,0.8220551378446115,2026-07-28 14:54:22
Sydney-Whse,SKU-350,0.16108054027013508,0.8822055137844611,2026-07-19 14:54:22
Sydney-Whse,SKU-398,0.32266133066533265,0.49122807017543857,2026-07-14 14:54:22
Sydney-Whse,SKU-187,0.2096048024012006,0.531328320802005,2026-07-31 14:54:22
Rotterdam-Whse,SKU-471,0.5507753876938469,0.9348370927318296,2026-08-02 14:54:22
Osaka-Whse,SKU-125,0.6698349174587294,0.7994987468671679,2026-07-16 14:54:22
Seattle-Whse,SKU-314,0.25662831415707854,0.8345864661654135,2026-08-05 14:54:22
Seattle-Whse,SKU-376,0.3616808404202101,0.017543859649122806,2026-07-19 14:54:22
London-Whse,SKU-164,0.9944972486243121,0.6716791979949874,2026-08-05 14:54:22
Seattle-Whse,SKU-262,0.6493246623311656,0.9674185463659147,2026-08-03 14:54:22
Sydney-Whse,SKU-028,0.4607303651825913,0.11528822055137844,2026-08-04 14:54:22
Seattle-Whse,SKU-055,0.5087543771885943,0.19548872180451127,2026-08-11 14:54:22
London-Whse,SKU-438,0.6608304152076038,0.6491228070175439,2026-08-04 14:54:22
London-Whse,SKU-010,0.8259129564782391,0.39348370927318294,2026-08-08 14:54:22
London-Whse,SKU-202,0.060030015007503754,0.3458646616541353,2026-08-10 14:54:22
Rotterdam-Whse,SKU-492,0.6418209104552276,0.10776942355889724,2026-07-27 14:54:22
Rotterdam-Whse,SKU-098,0.7808904452226113,0.8972431077694235,2026-08-06 14:54:22
Seattle-Whse,SKU-239,0.23711855927963982,0.02756892230576441,2026-07-30 14:54:22
Seattle-Whse,SKU-001,0.7063531765882941,0.8170426065162907,2026-07-25 14:54:22
Osaka-Whse,SKU-010,0.4782391195597799,0.09774436090225563,2026-07-31 14:54:22
London-Whse,SKU-278,0.33316658329164583,0.20300751879699247,2026-08-07 14:54:22
Seattle-Whse,SKU-052,0.87943971985993,0.9197994987468672,2026-07-21 14:54:22
Rotterdam-Whse,SKU-294,0.3936968484242121,0.8345864661654135,2026-07-23 14:54:22
Sydney-Whse,SKU-110,0.7828914457228614,0.2656641604010025,2026-07-22 14:54:22
Seattle-Whse,SKU-340,0.4192096048024012,0.7969924812030075,2026-08-07 14:54:22
Sydney-Whse,SKU-207,0.49224612306153076,0.8320802005012531,2026-07-31 14:54:22
Osaka-Whse,SKU-218,0.16908454227113556,0.14035087719298245,2026-07-19 14:54:22
Rotterdam-Whse,SKU-234,0.5202601300650325,0.9197994987468672,2026-08-07 14:54:22
Sydney-Whse,SKU-132,0.12356178089044523,0.37343358395989973,2026-08-02 14:54:22
Sydney-Whse,SKU-217,0.5147573786893447,0.39348370927318294,2026-07-14 14:54:22
Rotterdam-Whse,SKU-395,0.8934467233616809,0.7593984962406015,2026-07-29 14:54:22
Rotterdam-Whse,SKU-403,0.9389694847423712,0.8696741854636592,2026-07-16 14:54:22
London-Whse,SKU-452,0.6263131565782891,0.45363408521303256,2026-07-18 14:54:22
Rotterdam-Whse,SKU-145,0.02451225612806403,0.24812030075187969,2026-07-20 14:54:22
Osaka-Whse,SKU-220,0.8374187093546773,0.9448621553884712,2026-07-29 14:54:22
Sydney-Whse,SKU-344,0.3806903451725863,0.8395989974937343,2026-07-15 14:54:22
London-Whse,SKU-489,0.927463731865933,0.8972431077694235,2026-08-02 14:54:22
Sydney-Whse,SKU-475,0.7763881940970485,0.12280701754385964,2026-07-18 14:54:22
Osaka-Whse,SKU-391,0.7013506753376688,0.5664160401002506,2026-07-28 14:54:22
Sydney-Whse,SKU-017,0.5022511255627814,0.8646616541353384,2026-08-09 14:54:22
Rotterdam-Whse,SKU-340,0.5537768884442221,0.49122807017543857,2026-08-03 14:54:22
Osaka-Whse,SKU-221,0.9334667333666833,0.5864661654135338,2026-07-27 14:54:22
Rotterdam-Whse,SKU-322,0.2671335667833917,0.531328320802005,2026-08-02 14:54:22
Rotterdam-Whse,SKU-324,0.04202101050525263,0.5714285714285714,2026-07-20 14:54:22
Rotterdam-Whse,SKU-268,0.05552776388194097,0.2882205513784461,2026-07-22 14:54:22
London-Whse,SKU-084,0.8234117058529264,0.49874686716791977,2026-07-16 14:54:22
Sydney-Whse,SKU-317,0.21210605302651325,0.05012531328320802,2026-07-27 14:54:22
Rotterdam-Whse,SKU-300,0.4032016008004002,0.3558897243107769,2026-07-28 14:54:22
London-Whse,SKU-373,0.8809404702351176,0.017543859649122806,2026-07-15 14:54:22
Sydney-Whse,SKU-478,0.41720860430215106,0.87468671679198,2026-07-14 14:54:22
Seattle-Whse,SKU-254,0.551775887943972,0.7443609022556391,2026-07-17 14:54:22
Osaka-Whse,SKU-414,0.6613306653326664,0.7042606516290727,2026-07-31 14:54:22
Rotterdam-Whse,SKU-069,0.42021010505252626,0.02506265664160401,2026-07-28 14:54:22
Seattle-Whse,SKU-427,0.4222111055527764,0.5213032581453634,2026-07-20 14:54:22
Rotterdam-Whse,SKU-423,0.03601800900450225,0.5238095238095238,2026-07-20 14:54:22
Osaka-Whse,SKU-094,0.4687343671835918,0.5889724310776943,2026-07-17 14:54:22
Osaka-Whse,SKU-213,0.8319159579789895,0.581453634085213,2026-08-03 14:54:22
Osaka-Whse,SKU-289,0.2771385692846423,0.6741854636591479,2026-07-20 14:54:22
Osaka-Whse,SKU-394,0.013506753376688344,0.6741854636591479,2026-07-24 14:54:22
Osaka-Whse,SKU-074,0.8404202101050525,0.40350877192982454,2026-07-21 14:54:22
Osaka-Whse,SKU-498,0.7208604302151076,0.5263157894736842,2026-07-19 14:54:22
London-Whse,SKU-423,0.060030015007503754,0.43107769423558895,2026-08-10 14:54:22
Seattle-Whse,SKU-262,0.391695847923962,0.2706766917293233,2026-07-20 14:54:22
Osaka-Whse,SKU-014,0.6648324162081041,0.7919799498746867,2026-08-08 14:54:22
Sydney-Whse,SKU-053,0.7588794397198599,0.11779448621553884,2026-07-28 14:54:22
Rotterdam-Whse,SKU-258,0.4272136068034017,0.6992481203007519,2026-07-13 14:54:22
Osaka-Whse,SKU-324,0.9354677338669335,0.02756892230576441,2026-07-16 14:54:22
Rotterdam-Whse,SKU-323,0.07953976988494248,0.08771929824561403,2026-07-22 14:54:22
Osaka-Whse,SKU-378,0.6348174087043522,0.9824561403508771,2026-07-31 14:54:22
London-Whse,SKU-315,0.2036018009004502,0.9573934837092731,2026-07-29 14:54:22
Seattle-Whse,SKU-041,0.29364682341170584,0.5037593984962406,2026-08-01 14:54:22
Osaka-Whse,SKU-095,0.2696348174087044,0.3583959899749373,2026-07-16 14:54:22
Seattle-Whse,SKU-342,0.2541270635317659,0.0,2026-07-21 14:54:22
Osaka-Whse,SKU-204,0.3491745872936468,0.9373433583959899,2026-07-20 14:54:22
London-Whse,SKU-372,0.76088044022011,0.8295739348370927,2026-07-16 14:54:22
Seattle-Whse,SKU-380,0.2531265632816408,0.9072681704260651,2026-08-10 14:54:22
London-Whse,SKU-095,0.28864432216108055,0.44110275689223055,2026-07-18 14:54:22
Rotterdam-Whse,SKU-156,0.9949974987493747,0.045112781954887216,2026-07-23 14:54:22
Osaka-Whse,SKU-273,0.6108054027013506,0.19548872180451127,2026-07-21 14:54:22
Seattle-Whse,SKU-226,0.8984492246123061,0.6115288220551378,2026-07-20 14:54:22
Sydney-Whse,SKU-236,0.06253126563281641,0.6641604010025063,2026-08-08 14:54:22
London-Whse,SKU-367,0.1965982991495748,0.7894736842105263,2026-07-13 14:54:22
Osaka-Whse,SKU-408,0.4182091045522761,0.03007518796992481,2026-08-08 14:54:22
Seattle-Whse,SKU-146,0.5932966483241621,0.556390977443609,2026-07-19 14:54:22
Rotterdam-Whse,SKU-388,0.08404202101050526,0.06265664160401002,2026-07-14 14:54:22
London-Whse,SKU-250,0.4687343671835918,0.022556390977443608,2026-08-03 14:54:22
Osaka-Whse,SKU-457,0.768384192096048,0.45363408521303256,2026-07-27 14:54:22
Osaka-Whse,SKU-302,0.3261630815407704,0.5739348370927319,2026-07-29 14:54:22
Osaka-Whse,SKU-317,0.04552276138069034,0.3057644110275689,2026-07-23 14:54:22
Seattle-Whse,SKU-064,0.42171085542771386,0.5463659147869674,2026-08-01 14:54:22
Sydney-Whse,SKU-247,0.4817408704352176,0.14035087719298245,2026-07-30 14:54:22
Sydney-Whse,SKU-038,0.09054527263631816,0.40852130325814534,2026-07-22 14:54:22
Rotterdam-Whse,SKU-377,0.06253126563281641,0.5162907268170426,2026-08-01 14:54:22
Osaka-Whse,SKU-411,0.8114057028514257,0.3609022556390977,2026-07-17 14:54:22
London-Whse,SKU-471,0.3046523261630815,0.7218045112781954,2026-08-07 14:54:22
Rotterdam-Whse,SKU-500,0.4242121060530265,0.7944862155388471,2026-08-11 14:54:22
Sydney-Whse,SKU-451,0.9409704852426213,0.518796992481203,2026-07-27 14:54:22
London-Whse,SKU-489,0.31615807903951976,0.3533834586466165,2026-07-31 14:54:22
Osaka-Whse,SKU-347,0.28414207103551775,0.7593984962406015,2026-07-26 14:54:22
London-Whse,SKU-132,0.2961480740370185,0.8822055137844611,2026-07-13 14:54:22
Seattle-Whse,SKU-341,0.6163081540770385,0.606516290726817,2026-07-20 14:54:22
Osaka-Whse,SKU-340,0.43271635817908954,0.581453634085213,2026-07-15 14:54:22
Seattle-Whse,SKU-172,0.3506753376688344,0.07518796992481203,2026-07-30 14:54:22
Sydney-Whse,SKU-077,0.0750375187593797,0.3533834586466165,2026-08-05 14:54:22
Osaka-Whse,SKU-396,0.4767383691845923,0.3182957393483709,2026-07-15 14:54:22
Seattle-Whse,SKU-280,0.9144572286143071,0.07017543859649122,2026-07-23 14:54:22
Osaka-Whse,SKU-018,0.06503251625812906,0.6716791979949874,2026-08-02 14:54:22
Sydney-Whse,SKU-450,0.7973986993496749,0.22807017543859648,2026-07-27 14:54:22
London-Whse,SKU-051,0.5782891445722862,0.41604010025062654,2026-08-03 14:54:22
Sydney-Whse,SKU-136,0.36868434217108553,0.45864661654135336,2026-07-18 14:54:22
Rotterdam-Whse,SKU-436,0.40970485242621313,0.9774436090225563,2026-07-14 14:54:22
London-Whse,SKU-480,0.49024512256128067,0.7568922305764411,2026-07-25 14:54:22
Osaka-Whse,SKU-443,0.24462231115557778,0.3308270676691729,2026-07-31 14:54:22
Osaka-Whse,SKU-250,0.542271135567784,0.12280701754385964,2026-07-15 14:54:22
London-Whse,SKU-223,0.7308654327163582,0.42857142857142855,2026-07-19 14:54:22
London-Whse,SKU-225,0.2111055527763882,0.9899749373433584,2026-08-05 14:54:22
Seattle-Whse,SKU-244,0.03901950975487744,0.8571428571428571,2026-07-31 14:54:22
Sydney-Whse,SKU-022,0.2736368184092046,0.8245614035087719,2026-07-15 14:54:22
Rotterdam-Whse,SKU-248,0.4622311155577789,0.6516290726817042,2026-08-08 14:54:22
Rotterdam-Whse,SKU-015,0.7508754377188595,0.46867167919799496,2026-07-17 14:54:22
Sydney-Whse,SKU-103,0.014007003501750876,0.8546365914786967,2026-08-09 14:54:22
Seattle-Whse,SKU-062,0.47723861930965483,0.11779448621553884,2026-07-28 14:54:22
Osaka-Whse,SKU-035,0.7908954477238619,0.08020050125313283,2026-08-05 14:54:22
Osaka-Whse,SKU-266,0.8759379689844923,0.5413533834586466,2026-07-27 14:54:22
London-Whse,SKU-219,0.06253126563281641,0.924812030075188,2026-08-06 14:54:22
Rotterdam-Whse,SKU-319,0.6643321660830416,0.49874686716791977,2026-07-22 14:54:22
Seattle-Whse,SKU-211,0.9449724862431216,0.09523809523809523,2026-08-01 14:54:22
Sydney-Whse,SKU-362,0.18309154577288644,0.45112781954887216,2026-08-05 14:54:22
London-Whse,SKU-070,0.9244622311155578,0.18796992481203006,2026-08-09 14:54:22
London-Whse,SKU-489,0.6288144072036018,0.7944862155388471,2026-07-30 14:54:22
Osaka-Whse,SKU-294,0.6858429214607303,0.24561403508771928,2026-07-31 14:54:22
Seattle-Whse,SKU-425,0.9494747373686844,0.8947368421052632,2026-08-10 14:54:22
Seattle-Whse,SKU-409,0.9214607303651826,0.12280701754385964,2026-07-31 14:54:22
Sydney-Whse,SKU-075,0.9009504752376188,0.47117794486215536,2026-07-20 14:54:22
Rotterdam-Whse,SKU-492,0.2896448224112056,0.42355889724310775,2026-08-10 14:54:22
London-Whse,SKU-284,0.8214107053526764,0.9147869674185464,2026-07-28 14:54:22
Osaka-Whse,SKU-253,0.11755877938969485,0.23057644110275688,2026-08-10 14:54:22
Osaka-Whse,SKU-481,0.7138569284642321,0.7568922305764411,2026-07-13 14:54:22
Osaka-Whse,SKU-282,0.6818409204602301,0.0,2026-08-11 14:54:22
Seattle-Whse,SKU-097,0.8114057028514257,0.8270676691729323,2026-07-15 14:54:22
London-Whse,SKU-364,0.7753876938469234,0.3533834586466165,2026-07-20 14:54:22
